game_pk,pitcher,pitch_group,pitches,game_date
747104,628452,breaking,5,2024-06-29
747104,628452,fastball,8,2024-06-29
747104,628452,offspeed,6,2024-06-29
747104,641729,breaking,13,2024-06-29
747104,641729,fastball,17,2024-06-29
747104,669387,breaking,7,2024-06-29
747104,669387,fastball,10,2024-06-29
747104,670059,breaking,5,2024-06-29
747104,670059,fastball,6,2024-06-29
747104,678226,breaking,2,2024-06-29
747104,678226,fastball,4,2024-06-29
747104,693312,breaking,1,2024-06-29
747104,693312,fastball,1,2024-06-29
747104,694973,breaking,34,2024-06-29
747104,694973,fastball,31,2024-06-29
747104,694973,offspeed,37,2024-06-29
747105,445926,breaking,3,2024-06-28
747105,445926,fastball,16,2024-06-28
747105,445926,offspeed,4,2024-06-28
747105,450203,breaking,43,2024-06-28
747105,450203,fastball,44,2024-06-28
747105,450203,offspeed,17,2024-06-28
747105,527048,breaking,12,2024-06-28
747105,527048,fastball,60,2024-06-28
747105,527048,offspeed,20,2024-06-28
747105,607481,breaking,13,2024-06-28
747105,607481,fastball,9,2024-06-28
747105,641726,breaking,17,2024-06-28
747105,641726,fastball,33,2024-06-28
747105,641726,offspeed,1,2024-06-28
747105,669276,breaking,4,2024-06-28
747105,670059,breaking,4,2024-06-28
747105,670059,fastball,10,2024-06-28
747106,607481,breaking,10,2024-06-19
747106,607481,fastball,18,2024-06-19
747106,625643,breaking,26,2024-06-19
747106,625643,fastball,60,2024-06-19
747106,625643,offspeed,7,2024-06-19
747106,656550,breaking,5,2024-06-19
747106,656550,fastball,4,2024-06-19
747106,666214,fastball,11,2024-06-19
747106,666214,offspeed,7,2024-06-19
747106,669373,breaking,19,2024-06-19
747106,669373,fastball,40,2024-06-19
747106,669373,offspeed,24,2024-06-19
747106,669438,breaking,27,2024-06-19
747106,669438,fastball,15,2024-06-19
747106,669438,offspeed,11,2024-06-19
747106,678226,breaking,10,2024-06-19
747106,678226,fastball,9,2024-06-19
747107,572955,breaking,11,2024-06-18
747107,572955,fastball,9,2024-06-18
747107,605177,breaking,6,2024-06-18
747107,605177,fastball,4,2024-06-18
747107,628452,breaking,8,2024-06-18
747107,628452,fastball,3,2024-06-18
747107,641729,breaking,7,2024-06-18
747107,641729,fastball,6,2024-06-18
747107,641729,offspeed,1,2024-06-18
747107,663554,breaking,38,2024-06-18
747107,663554,fastball,39,2024-06-18
747107,663554,offspeed,10,2024-06-18
747107,676684,fastball,5,2024-06-18
747107,676684,offspeed,2,2024-06-18
747107,680885,breaking,30,2024-06-18
747107,680885,fastball,52,2024-06-18
747107,680885,offspeed,7,2024-06-18
747107,689225,breaking,12,2024-06-18
747107,689225,fastball,10,2024-06-18
747107,689225,offspeed,10,2024-06-18
747108,445926,breaking,1,2024-06-17
747108,445926,fastball,18,2024-06-17
747108,445926,offspeed,3,2024-06-17
747108,571946,breaking,3,2024-06-17
747108,571946,fastball,6,2024-06-17
747108,571946,offspeed,4,2024-06-17
747108,608331,breaking,31,2024-06-17
747108,608331,fastball,58,2024-06-17
747108,608331,offspeed,14,2024-06-17
747108,641729,breaking,7,2024-06-17
747108,641729,fastball,5,2024-06-17
747108,641729,offspeed,1,2024-06-17
747108,676684,breaking,5,2024-06-17
747108,676684,fastball,10,2024-06-17
747108,676684,offspeed,1,2024-06-17
747108,678226,breaking,11,2024-06-17
747108,678226,fastball,5,2024-06-17
747108,681857,breaking,35,2024-06-17
747108,681857,fastball,41,2024-06-17
747108,681857,offspeed,24,2024-06-17
747109,592094,breaking,10,2024-06-16
747109,592094,fastball,11,2024-06-16
747109,592094,offspeed,6,2024-06-16
747109,621107,breaking,27,2024-06-16
747109,621107,fastball,59,2024-06-16
747109,621107,offspeed,1,2024-06-16
747109,621363,breaking,3,2024-06-16
747109,621363,fastball,6,2024-06-16
747109,628452,breaking,3,2024-06-16
747109,628452,fastball,13,2024-06-16
747109,628452,offspeed,6,2024-06-16
747109,656550,breaking,8,2024-06-16
747109,656550,fastball,26,2024-06-16
747109,664126,breaking,5,2024-06-16
747109,664126,fastball,11,2024-06-16
747109,669276,breaking,13,2024-06-16
747109,669276,offspeed,2,2024-06-16
747109,687330,breaking,1,2024-06-16
747109,687330,fastball,2,2024-06-16
747109,694462,breaking,22,2024-06-16
747109,694462,fastball,28,2024-06-16
747109,694462,offspeed,21,2024-06-16
747110,450203,breaking,40,2024-06-02
747110,450203,fastball,39,2024-06-02
747110,450203,offspeed,18,2024-06-02
747110,613534,breaking,18,2024-06-02
747110,613534,fastball,2,2024-06-02
747110,628452,breaking,2,2024-06-02
747110,628452,fastball,5,2024-06-02
747110,628452,offspeed,2,2024-06-02
747110,641729,breaking,10,2024-06-02
747110,641729,fastball,4,2024-06-02
747110,641729,offspeed,1,2024-06-02
747110,665622,breaking,32,2024-06-02
747110,665622,fastball,52,2024-06-02
747110,665622,offspeed,5,2024-06-02
747110,666204,breaking,18,2024-06-02
747110,666204,fastball,4,2024-06-02
747110,669276,breaking,7,2024-06-02
747110,669276,fastball,5,2024-06-02
747110,669276,offspeed,5,2024-06-02
747110,669620,breaking,2,2024-06-02
747110,669620,fastball,2,2024-06-02
747111,518397,breaking,2,2024-06-01
747111,518397,fastball,5,2024-06-01
747111,518397,offspeed,1,2024-06-01
747111,519008,breaking,6,2024-06-01
747111,519008,fastball,8,2024-06-01
747111,519008,offspeed,3,2024-06-01
747111,519242,breaking,24,2024-06-01
747111,519242,fastball,36,2024-06-01
747111,519242,offspeed,11,2024-06-01
747111,547184,breaking,16,2024-06-01
747111,547184,fastball,6,2024-06-01
747111,572955,breaking,17,2024-06-01
747111,572955,fastball,4,2024-06-01
747111,605156,breaking,29,2024-06-01
747111,605156,fastball,43,2024-06-01
747111,605156,offspeed,7,2024-06-01
747111,607481,breaking,7,2024-06-01
747111,607481,fastball,8,2024-06-01
747111,607481,offspeed,1,2024-06-01
747111,613534,breaking,6,2024-06-01
747111,623474,breaking,8,2024-06-01
747111,623474,fastball,11,2024-06-01
747111,623474,offspeed,2,2024-06-01
747111,666204,breaking,10,2024-06-01
747111,666204,fastball,2,2024-06-01
747111,669276,breaking,4,2024-06-01
747111,669276,fastball,8,2024-06-01
747111,672552,breaking,6,2024-06-01
747111,672552,fastball,13,2024-06-01
747111,672552,offspeed,1,2024-06-01
747112,445926,fastball,11,2024-06-14
747112,519242,breaking,47,2024-06-14
747112,519242,fastball,45,2024-06-14
747112,519242,offspeed,13,2024-06-14
747112,592094,fastball,12,2024-06-14
747112,592094,offspeed,8,2024-06-14
747112,606965,breaking,7,2024-06-14
747112,606965,fastball,12,2024-06-14
747112,606965,offspeed,15,2024-06-14
747112,628452,fastball,2,2024-06-14
747112,628452,offspeed,1,2024-06-14
747112,641793,breaking,20,2024-06-14
747112,641793,fastball,26,2024-06-14
747112,641793,offspeed,13,2024-06-14
747112,664208,breaking,12,2024-06-14
747112,664208,fastball,19,2024-06-14
747112,669276,breaking,12,2024-06-14
747112,669276,fastball,3,2024-06-14
747112,669276,offspeed,3,2024-06-14
747112,687330,breaking,6,2024-06-14
747112,687330,fastball,15,2024-06-14
747113,450203,breaking,40,2024-06-15
747113,450203,fastball,49,2024-06-15
747113,450203,offspeed,16,2024-06-15
747113,542888,breaking,2,2024-06-15
747113,542888,fastball,21,2024-06-15
747113,572955,breaking,9,2024-06-15
747113,572955,fastball,5,2024-06-15
747113,607481,breaking,9,2024-06-15
747113,607481,fastball,11,2024-06-15
747113,664076,breaking,12,2024-06-15
747113,664076,fastball,16,2024-06-15
747113,664126,breaking,4,2024-06-15
747113,664126,fastball,6,2024-06-15
747113,678061,breaking,11,2024-06-15
747113,678061,fastball,14,2024-06-15
747113,678061,offspeed,2,2024-06-15
747113,686752,breaking,23,2024-06-15
747113,686752,fastball,49,2024-06-15
747113,686752,offspeed,18,2024-06-15
747114,445926,breaking,2,2024-05-30
747114,445926,fastball,20,2024-05-30
747114,445926,offspeed,4,2024-05-30
747114,571670,breaking,8,2024-05-30
747114,571670,fastball,6,2024-05-30
747114,592866,breaking,39,2024-05-30
747114,592866,fastball,39,2024-05-30
747114,592866,offspeed,17,2024-05-30
747114,623474,breaking,10,2024-05-30
747114,623474,fastball,14,2024-05-30
747114,623474,offspeed,2,2024-05-30
747114,640448,breaking,3,2024-05-30
747114,640448,fastball,10,2024-05-30
747114,640448,offspeed,7,2024-05-30
747114,640451,breaking,2,2024-05-30
747114,640451,fastball,10,2024-05-30
747114,640451,offspeed,1,2024-05-30
747114,641729,breaking,5,2024-05-30
747114,641729,fastball,5,2024-05-30
747114,676395,fastball,2,2024-05-30
747114,678061,breaking,40,2024-05-30
747114,678061,fastball,34,2024-05-30
747114,678061,offspeed,2,2024-05-30
747115,571882,breaking,5,2024-05-28
747115,571882,fastball,10,2024-05-28
747115,571882,offspeed,3,2024-05-28
747115,606930,breaking,1,2024-05-28
747115,606930,fastball,23,2024-05-28
747115,608331,breaking,35,2024-05-28
747115,608331,fastball,50,2024-05-28
747115,608331,offspeed,18,2024-05-28
747115,628452,breaking,3,2024-05-28
747115,628452,fastball,5,2024-05-28
747115,628452,offspeed,3,2024-05-28
747115,663623,breaking,36,2024-05-28
747115,663623,fastball,54,2024-05-28
747116,572955,breaking,12,2024-05-31
747116,572955,fastball,3,2024-05-31
747116,625643,breaking,42,2024-05-31
747116,625643,fastball,41,2024-05-31
747116,625643,offspeed,4,2024-05-31
747116,628452,fastball,5,2024-05-31
747116,628452,offspeed,1,2024-05-31
747116,641729,breaking,12,2024-05-31
747116,641729,fastball,7,2024-05-31
747116,669620,breaking,4,2024-05-31
747116,669620,fastball,4,2024-05-31
747116,676664,breaking,38,2024-05-31
747116,676664,fastball,37,2024-05-31
747116,676664,offspeed,22,2024-05-31
747117,571670,breaking,6,2024-05-29
747117,571670,fastball,2,2024-05-29
747117,572955,breaking,20,2024-05-29
747117,572955,fastball,5,2024-05-29
747117,607179,breaking,4,2024-05-29
747117,607179,fastball,5,2024-05-29
747117,607481,breaking,14,2024-05-29
747117,607481,fastball,9,2024-05-29
747117,621345,fastball,23,2024-05-29
747117,621345,offspeed,3,2024-05-29
747117,640451,breaking,6,2024-05-29
747117,640451,fastball,10,2024-05-29
747117,640451,offspeed,5,2024-05-29
747117,669022,breaking,15,2024-05-29
747117,669022,fastball,72,2024-05-29
747117,669022,offspeed,10,2024-05-29
747117,669276,breaking,4,2024-05-29
747117,669276,fastball,6,2024-05-29
747117,669276,offspeed,1,2024-05-29
747117,676395,breaking,5,2024-05-29
747117,676395,fastball,6,2024-05-29
747117,676395,offspeed,1,2024-05-29
747117,680885,breaking,39,2024-05-29
747117,680885,fastball,44,2024-05-29
747117,680885,offspeed,5,2024-05-29
747118,445926,breaking,2,2024-05-27
747118,445926,fastball,14,2024-05-27
747118,445926,offspeed,4,2024-05-27
747118,450203,breaking,44,2024-05-27
747118,450203,fastball,48,2024-05-27
747118,450203,offspeed,11,2024-05-27
747118,571882,breaking,10,2024-05-27
747118,571882,fastball,8,2024-05-27
747118,571882,offspeed,2,2024-05-27
747118,623474,breaking,11,2024-05-27
747118,623474,fastball,12,2024-05-27
747118,623474,offspeed,2,2024-05-27
747118,640448,breaking,1,2024-05-27
747118,640448,fastball,14,2024-05-27
747118,640451,fastball,10,2024-05-27
747118,640451,offspeed,2,2024-05-27
747118,680730,breaking,35,2024-05-27
747118,680730,fastball,43,2024-05-27
747118,680730,offspeed,22,2024-05-27
747119,621345,fastball,10,2024-05-20
747119,621345,offspeed,2,2024-05-20
747119,625643,breaking,27,2024-05-20
747119,625643,fastball,56,2024-05-20
747119,641729,breaking,10,2024-05-20
747119,641729,fastball,16,2024-05-20
747119,656302,breaking,47,2024-05-20
747119,656302,fastball,43,2024-05-20
747119,663158,fastball,6,2024-05-20
747119,663158,offspeed,1,2024-05-20
747119,666745,breaking,2,2024-05-20
747119,666745,fastball,13,2024-05-20
747119,666745,offspeed,7,2024-05-20
747119,669093,breaking,4,2024-05-20
747119,669093,fastball,7,2024-05-20
747119,669093,offspeed,5,2024-05-20
747119,670810,breaking,15,2024-05-20
747119,670810,fastball,22,2024-05-20
747119,670810,offspeed,3,2024-05-20
747119,678226,breaking,9,2024-05-20
747119,678226,fastball,4,2024-05-20
747120,445926,breaking,2,2024-05-19
747120,445926,fastball,16,2024-05-19
747120,445926,offspeed,1,2024-05-19
747120,506433,breaking,58,2024-05-19
747120,506433,fastball,36,2024-05-19
747120,506433,offspeed,5,2024-05-19
747120,663568,breaking,3,2024-05-19
747120,663568,fastball,14,2024-05-19
747120,669276,breaking,7,2024-05-19
747120,669276,fastball,5,2024-05-19
747120,670970,breaking,2,2024-05-19
747120,670970,fastball,6,2024-05-19
747120,678061,breaking,32,2024-05-19
747120,678061,fastball,32,2024-05-19
747120,693821,breaking,29,2024-05-19
747120,693821,fastball,57,2024-05-19
747120,693821,offspeed,7,2024-05-19
747121,519242,breaking,30,2024-05-20
747121,519242,fastball,52,2024-05-20
747121,519242,offspeed,21,2024-05-20
747121,572955,breaking,17,2024-05-20
747121,572955,fastball,3,2024-05-20
747121,593974,breaking,3,2024-05-20
747121,593974,fastball,5,2024-05-20
747121,593974,offspeed,7,2024-05-20
747121,628452,breaking,3,2024-05-20
747121,628452,fastball,8,2024-05-20
747121,628452,offspeed,2,2024-05-20
747121,660853,breaking,5,2024-05-20
747121,660853,fastball,12,2024-05-20
747121,660853,offspeed,2,2024-05-20
747121,681190,breaking,25,2024-05-20
747121,681190,fastball,57,2024-05-20
747121,681190,offspeed,19,2024-05-20
747122,445926,breaking,1,2024-05-17
747122,445926,fastball,15,2024-05-17
747122,607481,breaking,9,2024-05-17
747122,607481,fastball,16,2024-05-17
747122,608331,breaking,21,2024-05-17
747122,608331,fastball,55,2024-05-17
747122,608331,offspeed,12,2024-05-17
747122,628452,fastball,7,2024-05-17
747122,628452,offspeed,9,2024-05-17
747122,641729,breaking,4,2024-05-17
747122,641729,fastball,9,2024-05-17
747122,660853,breaking,1,2024-05-17
747122,660853,fastball,6,2024-05-17
747122,663158,fastball,14,2024-05-17
747122,663158,offspeed,3,2024-05-17
747122,663362,breaking,57,2024-05-17
747122,663362,fastball,41,2024-05-17
747122,669093,breaking,5,2024-05-17
747122,669093,fastball,8,2024-05-17
747122,669093,offspeed,3,2024-05-17
747122,673513,breaking,2,2024-05-17
747122,673513,fastball,8,2024-05-17
747122,673513,offspeed,7,2024-05-17
747123,445926,breaking,1,2024-05-15
747123,445926,fastball,17,2024-05-15
747123,445926,offspeed,5,2024-05-15
747123,450203,breaking,24,2024-05-15
747123,450203,fastball,42,2024-05-15
747123,450203,offspeed,10,2024-05-15
747123,623451,breaking,2,2024-05-15
747123,623451,fastball,13,2024-05-15
747123,623451,offspeed,2,2024-05-15
747123,665871,breaking,16,2024-05-15
747123,665871,fastball,69,2024-05-15
747123,665871,offspeed,1,2024-05-15
747123,676962,breaking,10,2024-05-15
747123,676962,fastball,18,2024-05-15
747123,678061,breaking,13,2024-05-15
747123,678061,fastball,26,2024-05-15
747123,681432,breaking,3,2024-05-15
747123,681432,fastball,11,2024-05-15
747124,519242,breaking,32,2024-05-14
747124,519242,fastball,45,2024-05-14
747124,519242,offspeed,15,2024-05-14
747124,592791,breaking,24,2024-05-14
747124,592791,fastball,58,2024-05-14
747124,592791,offspeed,3,2024-05-14
747124,607481,breaking,3,2024-05-14
747124,607481,fastball,6,2024-05-14
747124,607481,offspeed,1,2024-05-14
747124,621016,breaking,7,2024-05-14
747124,621016,fastball,26,2024-05-14
747124,621016,offspeed,1,2024-05-14
747124,623451,breaking,2,2024-05-14
747124,623451,fastball,11,2024-05-14
747124,668338,breaking,7,2024-05-14
747124,668338,fastball,13,2024-05-14
747124,668338,offspeed,1,2024-05-14
747125,554431,breaking,4,2024-04-28
747125,554431,fastball,5,2024-04-28
747125,594902,breaking,26,2024-04-28
747125,594902,fastball,56,2024-04-28
747125,594902,offspeed,6,2024-04-28
747125,595881,breaking,1,2024-04-28
747125,595881,fastball,5,2024-04-28
747125,595881,offspeed,4,2024-04-28
747125,605130,breaking,10,2024-04-28
747125,605130,fastball,4,2024-04-28
747125,607481,breaking,17,2024-04-28
747125,607481,fastball,18,2024-04-28
747125,621345,fastball,6,2024-04-28
747125,621345,offspeed,2,2024-04-28
747125,628452,breaking,2,2024-04-28
747125,628452,fastball,4,2024-04-28
747125,628452,offspeed,10,2024-04-28
747125,661403,breaking,3,2024-04-28
747125,661403,fastball,5,2024-04-28
747125,671922,breaking,2,2024-04-28
747125,671922,fastball,6,2024-04-28
747125,671922,offspeed,1,2024-04-28
747125,680704,breaking,3,2024-04-28
747125,680704,fastball,6,2024-04-28
747125,680704,offspeed,4,2024-04-28
747125,683769,breaking,10,2024-04-28
747125,683769,fastball,8,2024-04-28
747125,683769,offspeed,4,2024-04-28
747125,693821,breaking,19,2024-04-28
747125,693821,fastball,45,2024-04-28
747125,693821,offspeed,21,2024-04-28
747126,445926,fastball,13,2024-05-07
747126,445926,offspeed,2,2024-05-07
747126,607481,breaking,7,2024-05-07
747126,607481,fastball,8,2024-05-07
747126,625643,breaking,35,2024-05-07
747126,625643,fastball,56,2024-05-07
747126,628452,breaking,1,2024-05-07
747126,628452,fastball,7,2024-05-07
747126,628452,offspeed,6,2024-05-07
747126,641729,breaking,6,2024-05-07
747126,641729,fastball,6,2024-05-07
747126,657514,breaking,3,2024-05-07
747126,657514,fastball,9,2024-05-07
747126,669711,breaking,1,2024-05-07
747126,669711,fastball,1,2024-05-07
747126,676710,breaking,20,2024-05-07
747126,676710,fastball,57,2024-05-07
747126,676710,offspeed,10,2024-05-07
747126,686580,breaking,3,2024-05-07
747126,686580,fastball,19,2024-05-07
747127,455119,fastball,6,2024-05-08
747127,455119,offspeed,2,2024-05-08
747127,502624,breaking,1,2024-05-08
747127,502624,fastball,4,2024-05-08
747127,502624,offspeed,6,2024-05-08
747127,519242,breaking,37,2024-05-08
747127,519242,fastball,45,2024-05-08
747127,519242,offspeed,21,2024-05-08
747127,592155,breaking,2,2024-05-08
747127,592155,fastball,13,2024-05-08
747127,601713,breaking,18,2024-05-08
747127,601713,fastball,40,2024-05-08
747127,669276,breaking,9,2024-05-08
747127,669276,fastball,7,2024-05-08
747127,669276,offspeed,9,2024-05-08
747127,670174,breaking,1,2024-05-08
747127,670174,fastball,22,2024-05-08
747127,670174,offspeed,4,2024-05-08
747127,678061,breaking,3,2024-05-08
747127,678061,fastball,8,2024-05-08
747128,621345,fastball,13,2024-05-13
747128,621345,offspeed,2,2024-05-13
747128,625643,breaking,36,2024-05-13
747128,625643,fastball,35,2024-05-13
747128,669276,breaking,12,2024-05-13
747128,669276,fastball,4,2024-05-13
747128,669276,offspeed,3,2024-05-13
747128,669713,breaking,17,2024-05-13
747128,669713,fastball,35,2024-05-13
747128,669713,offspeed,1,2024-05-13
747128,678061,breaking,9,2024-05-13
747128,678061,fastball,10,2024-05-13
747128,684007,breaking,4,2024-05-13
747128,684007,fastball,64,2024-05-13
747128,684007,offspeed,30,2024-05-13
747129,519242,breaking,49,2024-04-26
747129,519242,fastball,41,2024-04-26
747129,519242,offspeed,5,2024-04-26
747129,554431,breaking,4,2024-04-26
747129,554431,fastball,9,2024-04-26
747129,572955,breaking,14,2024-04-26
747129,572955,fastball,4,2024-04-26
747129,595881,breaking,10,2024-04-26
747129,595881,fastball,12,2024-04-26
747129,595881,offspeed,12,2024-04-26
747129,621345,fastball,12,2024-04-26
