game_pk,pitcher,game_date,team,bf,k,bb,hbp,hr,hits,fb,bip,outs,runs,close_outs,pitches,is_starter
744828,571882,2024-07-23,WSH,5,1,0,0,0,2,1,4,3.0,1,2.0,17,False
744828,606930,2024-07-23,WSH,4,0,1,0,0,2,1,3,1.0,0,0.0,21,False
744828,663158,2024-07-23,SD,4,2,0,0,0,1,0,2,3.0,0,0.0,16,False
744828,663432,2024-07-23,WSH,3,0,0,0,0,0,1,3,3.0,0,0.0,7,False
744828,669093,2024-07-23,SD,4,1,0,0,0,0,0,3,3.0,0,0.0,13,False
744828,670970,2024-07-23,SD,2,0,0,0,0,0,0,2,3.0,0,0.0,5,False
744828,676395,2024-07-23,WSH,3,0,0,0,0,0,0,3,3.0,0,0.0,8,False
744828,678606,2024-07-23,WSH,2,1,0,0,0,0,0,1,2.0,1,0.0,6,False
744828,681190,2024-07-23,SD,22,1,0,0,0,5,11,21,18.0,0,15.0,68,True
744828,687792,2024-07-23,WSH,21,4,2,0,2,5,7,15,15.0,2,15.0,79,True
744829,571578,2024-07-19,WSH,22,6,0,0,0,3,2,16,18.0,1,12.0,104,True
744829,571656,2024-07-19,CIN,7,3,1,0,0,1,1,3,5.0,0,0.0,31,False
744829,571882,2024-07-19,WSH,3,1,1,0,0,1,0,1,1.0,2,0.0,12,False
744829,593423,2024-07-19,CIN,22,3,3,0,2,6,6,16,14.0,7,11.0,84,True
744829,606930,2024-07-19,WSH,3,3,0,0,0,0,0,0,3.0,0,0.0,20,False
744829,607179,2024-07-19,WSH,4,1,0,0,0,1,1,3,3.0,0,0.0,20,False
744829,608718,2024-07-19,CIN,2,1,0,0,0,0,0,1,2.0,0,0.0,7,False
744829,640448,2024-07-19,WSH,2,0,1,0,0,0,0,1,1.0,0,0.0,14,False
744829,663574,2024-07-19,CIN,3,2,0,0,0,0,1,1,3.0,0,0.0,11,False
744829,678606,2024-07-19,WSH,4,1,1,0,0,2,0,2,1.0,2,0.0,20,False
744830,458677,2024-07-20,CIN,5,0,0,0,0,2,1,5,3.0,1,3.0,19,False
744830,518585,2024-07-20,CIN,3,0,0,1,0,1,0,2,1.0,1,1.0,11,False
744830,571670,2024-07-20,WSH,9,1,1,0,0,2,2,7,6.0,0,6.0,29,False
744830,571882,2024-07-20,WSH,7,2,0,0,0,1,1,5,6.0,0,6.0,31,False
744830,594580,2024-07-20,CIN,1,0,0,0,0,0,0,1,1.0,0,1.0,5,False
744830,607179,2024-07-20,WSH,6,1,1,0,1,2,2,4,3.0,1,3.0,20,False
744830,640448,2024-07-20,WSH,3,1,0,0,0,0,1,2,3.0,0,3.0,15,False
744830,666157,2024-07-20,CIN,28,8,1,1,1,6,4,18,19.0,3,19.0,104,True
744830,669022,2024-07-20,WSH,12,2,4,0,0,2,1,6,6.0,3,6.0,67,True
744830,676395,2024-07-20,WSH,3,1,0,0,0,0,0,2,3.0,0,3.0,14,False
744831,458677,2024-07-21,CIN,2,0,0,0,1,1,1,2,1.0,3,0.0,4,False
744831,608371,2024-07-21,CIN,5,2,0,0,0,2,1,3,3.0,0,3.0,17,False
744831,640448,2024-07-21,WSH,3,1,0,0,0,0,0,2,3.0,0,0.0,5,False
744831,663623,2024-07-21,WSH,26,7,0,0,2,5,6,19,21.0,2,21.0,100,True
744831,671096,2024-07-21,CIN,28,1,3,0,0,6,8,24,20.0,1,20.0,103,True
744831,676395,2024-07-21,WSH,4,1,1,0,0,0,2,2,3.0,0,3.0,17,False
744832,502043,2024-07-07,STL,23,8,2,0,0,9,2,13,15.0,3,12.0,96,True
744832,571670,2024-07-07,WSH,4,0,0,0,0,3,1,4,1.0,3,1.0,19,False
744832,571882,2024-07-07,WSH,11,0,0,0,1,5,4,11,6.0,2,0.0,31,False
744832,663432,2024-07-07,WSH,5,1,1,0,0,0,2,3,3.0,0,0.0,19,False
744832,667463,2024-07-07,STL,3,0,1,0,0,0,0,2,2.0,0,0.0,10,False
744832,676395,2024-07-07,WSH,4,3,0,0,0,0,0,1,4.0,0,0.0,24,False
744832,681676,2024-07-07,STL,6,1,0,0,0,2,1,5,5.0,0,0.0,27,False
744832,687792,2024-07-07,WSH,20,4,2,0,0,5,6,13,13.0,3,13.0,102,True
744832,688297,2024-07-07,STL,6,3,0,1,0,0,0,2,5.0,0,0.0,20,False
744833,552640,2024-07-08,STL,4,1,0,0,0,0,2,3,4.0,0,2.0,17,False
744833,571945,2024-07-08,STL,25,3,0,0,0,6,9,22,19.0,0,19.0,93,True
744833,606930,2024-07-08,WSH,6,2,0,0,1,2,2,4,3.0,2,0.0,25,False
744833,668941,2024-07-08,STL,5,0,0,0,0,2,0,5,4.0,0,0.0,19,False
744833,672851,2024-07-08,WSH,6,1,0,1,0,3,0,4,3.0,2,0.0,17,False
744833,680730,2024-07-08,WSH,28,6,1,0,1,6,8,21,21.0,2,21.0,91,True
744834,500779,2024-07-04,NYM,28,1,3,1,0,4,5,23,21.0,0,21.0,95,True
744834,571882,2024-07-04,WSH,3,2,0,0,0,0,0,1,3.0,0,3.0,9,False
744834,605288,2024-07-04,NYM,4,2,0,0,1,1,1,2,3.0,1,3.0,15,False
744834,663623,2024-07-04,WSH,26,8,1,0,0,1,8,17,24.0,0,24.0,99,True
744835,458681,2024-07-06,STL,22,2,4,1,3,9,5,15,8.0,11,1.0,82,True
744835,606149,2024-07-06,STL,13,1,1,0,0,3,0,11,9.0,1,0.0,41,False
744835,606930,2024-07-06,WSH,9,1,1,0,0,2,2,7,6.0,0,0.0,34,False
744835,607179,2024-07-06,WSH,12,1,1,0,0,3,3,10,8.0,1,0.0,38,False
744835,663432,2024-07-06,WSH,3,2,0,0,0,0,0,1,3.0,0,0.0,8,False
744835,669022,2024-07-06,WSH,21,5,5,0,0,6,3,11,10.0,4,3.0,90,True
744835,669461,2024-07-06,STL,11,2,1,0,0,3,4,8,7.0,2,0.0,49,False
744836,543243,2024-07-05,STL,23,6,1,0,1,8,2,15,15.0,5,7.0,88,True
744836,571578,2024-07-05,WSH,22,3,2,0,0,6,4,17,15.0,3,8.0,91,True
744836,571670,2024-07-05,WSH,7,1,0,0,0,1,1,6,6.0,2,6.0,15,False
744836,571882,2024-07-05,WSH,4,0,1,0,0,1,0,3,2.0,0,2.0,12,False
744836,640448,2024-07-05,WSH,5,0,0,0,1,2,3,5,3.0,1,3.0,22,False
744836,640451,2024-07-05,WSH,7,0,0,0,0,3,2,7,4.0,1,4.0,19,False
744836,664854,2024-07-05,STL,8,0,1,0,0,2,3,7,6.0,1,6.0,31,False
744836,668941,2024-07-05,STL,3,1,0,0,0,1,1,2,2.0,0,2.0,13,False
744836,669461,2024-07-05,STL,4,0,0,0,0,2,1,4,2.0,0,2.0,7,False
744836,676395,2024-07-05,WSH,4,0,0,0,0,1,1,4,3.0,0,3.0,11,False
744836,681676,2024-07-05,STL,3,0,1,0,0,0,0,2,3.0,0,3.0,13,False
744836,688297,2024-07-05,STL,7,1,1,0,0,1,1,5,5.0,0,5.0,25,False
744837,493603,2024-07-03,NYM,3,1,0,0,0,0,2,2,3.0,0,3.0,13,False
744837,518617,2024-07-03,NYM,4,1,1,0,0,2,0,2,1.0,2,1.0,27,False
744837,606930,2024-07-03,WSH,3,0,0,0,0,0,2,3,3.0,0,3.0,14,False
744837,640448,2024-07-03,WSH,3,0,0,0,0,0,2,3,3.0,0,3.0,11,False
744837,640451,2024-07-03,WSH,1,1,0,0,0,0,0,0,1.0,0,1.0,6,False
744837,676395,2024-07-03,WSH,3,1,1,0,0,0,0,1,2.0,0,2.0,19,False
744837,680730,2024-07-03,WSH,23,5,0,0,3,5,10,18,18.0,5,11.0,84,True
744837,681035,2024-07-03,NYM,24,2,2,0,1,6,6,20,17.0,4,9.0,99,True
744837,686654,2024-07-03,NYM,4,1,0,0,1,1,2,3,3.0,1,3.0,17,False
744838,571670,2024-07-02,WSH,4,2,0,0,0,0,0,2,4.0,0,4.0,15,False
744838,640448,2024-07-02,WSH,3,1,0,0,0,0,0,2,3.0,0,3.0,10,False
744838,640451,2024-07-02,WSH,5,0,0,0,0,2,3,5,3.0,1,3.0,21,False
744838,640455,2024-07-02,NYM,29,5,2,1,0,5,5,21,21.0,2,21.0,97,True
744838,673380,2024-07-02,NYM,3,1,0,0,0,0,1,2,3.0,0,0.0,14,False
744838,676130,2024-07-02,NYM,7,1,1,0,0,1,2,5,6.0,0,6.0,26,False
744838,676395,2024-07-02,WSH,7,1,0,0,1,4,2,6,3.0,5,2.0,21,False
744838,687792,2024-07-02,WSH,22,10,0,0,1,5,5,12,17.0,1,17.0,92,True
744839,571882,2024-06-16,WSH,6,1,0,0,0,1,0,5,5.0,0,5.0,18,False
744839,640448,2024-06-16,WSH,4,1,0,0,0,1,2,3,3.0,0,3.0,9,False
744839,640462,2024-06-16,MIA,4,1,0,0,0,2,1,3,3.0,0,3.0,20,False
744839,666200,2024-06-16,MIA,20,2,3,0,2,5,7,15,15.0,2,15.0,77,True
744839,669622,2024-06-16,MIA,4,0,0,0,0,2,0,4,2.0,1,2.0,15,False
744839,676395,2024-06-16,WSH,1,1,0,0,0,0,0,0,1.0,0,1.0,5,False
744839,680730,2024-06-16,WSH,25,4,0,0,0,6,9,21,18.0,1,18.0,85,True
744839,686539,2024-06-16,MIA,4,1,0,0,0,0,1,3,4.0,0,4.0,19,False
744840,518617,2024-07-01,NYM,4,0,0,0,0,0,0,4,3.0,0,3.0,7,False
744840,571670,2024-07-01,WSH,5,2,1,0,0,0,0,2,4.0,0,4.0,21,False
744840,571882,2024-07-01,WSH,4,0,0,0,0,2,0,4,1.0,3,1.0,16,False
744840,607179,2024-07-01,WSH,2,0,0,0,1,1,1,2,1.0,2,0.0,4,False
744840,640448,2024-07-01,WSH,3,1,0,0,0,0,0,2,3.0,0,3.0,13,False
744840,640451,2024-07-01,WSH,6,0,0,1,1,3,3,5,2.0,4,0.0,24,False
744840,656849,2024-07-01,NYM,25,2,1,0,0,7,3,22,19.0,2,19.0,86,True
744840,657585,2024-07-01,NYM,2,1,0,0,0,1,0,1,1.0,1,1.0,6,False
744840,664079,2024-07-01,NYM,6,2,2,0,0,2,0,2,2.0,3,0.0,31,False
744840,669022,2024-07-01,WSH,22,8,1,0,0,5,6,13,17.0,0,17.0,104,True
744840,673380,2024-07-01,NYM,7,1,1,0,0,1,1,5,5.0,1,5.0,23,False
744840,676395,2024-07-01,WSH,3,2,0,0,0,1,0,1,2.0,0,2.0,11,False
744841,571670,2024-06-20,WSH,3,2,0,0,0,0,1,1,3.0,0,3.0,14,False
744841,606930,2024-06-20,WSH,4,1,0,0,0,2,0,3,3.0,0,0.0,17,False
744841,607179,2024-06-20,WSH,4,0,0,0,1,1,3,4,3.0,1,2.0,14,False
744841,623149,2024-06-20,AZ,4,1,0,0,0,1,1,3,3.0,0,0.0,8,False
744841,657044,2024-06-20,AZ,3,1,0,0,0,0,0,2,3.0,0,3.0,10,False
744841,669022,2024-06-20,WSH,27,7,2,0,0,9,5,18,15.0,4,14.0,103,True
744841,669194,2024-06-20,AZ,24,2,0,0,2,3,9,22,21.0,2,16.0,70,True
744841,676395,2024-06-20,WSH,3,2,0,0,0,0,0,1,3.0,0,3.0,15,False
744842,571578,2024-06-19,WSH,21,7,3,0,0,3,4,11,15.0,1,15.0,90,True
744842,571882,2024-06-19,WSH,6,0,0,0,0,0,2,6,6.0,0,6.0,27,False
744842,573009,2024-06-19,AZ,3,2,0,0,0,0,0,1,3.0,0,3.0,13,False
744842,640448,2024-06-19,WSH,3,2,0,0,0,0,0,1,3.0,0,3.0,14,False
744842,640451,2024-06-19,WSH,4,1,0,0,0,1,0,3,3.0,0,3.0,13,False
744842,656464,2024-06-19,AZ,3,0,0,0,0,1,2,3,2.0,1,2.0,14,False
744842,694297,2024-06-19,AZ,25,0,4,0,1,5,6,21,19.0,2,19.0,77,True
744843,606930,2024-06-18,WSH,10,1,0,0,0,4,2,9,6.0,1,0.0,34,False
744843,607179,2024-06-18,WSH,3,1,0,0,0,1,0,2,3.0,0,0.0,10,False
744843,663432,2024-06-18,WSH,5,0,0,1,0,1,2,4,3.0,0,0.0,12,False
744843,663623,2024-06-18,WSH,22,2,4,0,1,8,2,16,15.0,4,12.0,97,True
744843,677944,2024-06-18,AZ,20,6,0,0,0,3,3,14,18.0,0,12.0,70,True
744843,679885,2024-06-18,AZ,3,1,0,0,0,1,0,2,3.0,0,0.0,7,False
744843,686826,2024-06-18,AZ,6,1,0,0,0,0,2,5,6.0,0,0.0,19,False
744844,606930,2024-06-06,WSH,3,1,0,0,0,0,0,2,3.0,0,0.0,16,False
744844,607481,2024-06-06,ATL,3,1,0,0,0,0,0,2,3.0,0,3.0,13,False
744844,625643,2024-06-06,ATL,24,7,1,0,2,6,9,16,18.0,2,18.0,86,True
744844,628452,2024-06-06,ATL,3,0,0,0,0,0,1,3,3.0,0,0.0,9,False
744844,640451,2024-06-06,WSH,7,0,0,0,1,4,1,7,3.0,3,2.0,24,False
744844,641729,2024-06-06,ATL,3,1,0,0,0,0,0,2,3.0,0,0.0,9,False
744844,680730,2024-06-06,WSH,25,2,0,1,1,3,9,22,21.0,2,21.0,71,True
744845,519242,2024-06-07,ATL,27,10,1,0,0,5,5,16,21.0,1,21.0,102,True
744845,571882,2024-06-07,WSH,3,2,0,0,0,0,0,1,3.0,0,3.0,12,False
744845,572955,2024-06-07,ATL,3,1,1,0,0,0,1,1,3.0,0,3.0,13,False
744845,640448,2024-06-07,WSH,3,2,0,0,0,0,0,1,3.0,0,3.0,9,False
744845,640451,2024-06-07,WSH,5,0,0,0,0,2,2,5,3.0,1,3.0,14,False
744845,663623,2024-06-07,WSH,24,4,2,0,0,4,8,18,18.0,0,18.0,96,True
744846,571670,2024-06-15,WSH,3,1,0,0,0,0,1,2,3.0,0,3.0,7,False
744846,640448,2024-06-15,WSH,4,0,0,0,0,1,2,4,3.0,0,0.0,10,False
744846,640451,2024-06-15,WSH,6,3,1,0,0,2,0,2,3.0,0,3.0,31,False
744846,669432,2024-06-15,MIA,27,3,0,1,1,6,9,23,21.0,2,21.0,93,True
744846,669622,2024-06-15,MIA,1,0,0,0,0,0,1,1,1.0,0,0.0,5,False
744846,677053,2024-06-15,MIA,5,0,0,0,1,3,3,5,2.0,2,2.0,19,False
744846,687792,2024-06-15,WSH,19,13,0,0,0,1,3,6,18.0,0,18.0,84,True
744847,606930,2024-06-14,WSH,4,1,0,0,0,1,2,3,3.0,0,0.0,17,False
744847,607179,2024-06-14,WSH,5,0,1,0,0,1,0,4,3.0,0,0.0,17,False
744847,608638,2024-06-14,MIA,3,0,0,0,0,0,1,3,3.0,0,0.0,11,False
744847,623211,2024-06-14,MIA,14,1,2,0,0,2,2,11,10.0,2,0.0,51,False
744847,640462,2024-06-14,MIA,3,1,0,0,0,1,0,2,2.0,1,0.0,10,False
744847,641312,2024-06-14,MIA,15,1,0,0,1,9,2,14,6.0,5,6.0,37,True
744847,669022,2024-06-14,WSH,28,10,1,1,0,5,5,16,21.0,1,9.0,103,True
744847,686539,2024-06-14,MIA,3,1,0,0,0,0,1,2,3.0,0,0.0,7,False
744848,450203,2024-06-08,ATL,23,3,0,1,0,7,5,19,15.0,5,6.0,87,True
744848,571670,2024-06-08,WSH,3,1,0,0,0,0,1,2,3.0,0,0.0,10,False
744848,571882,2024-06-08,WSH,7,3,0,0,1,1,1,4,6.0,1,0.0,26,False
744848,669022,2024-06-08,WSH,22,7,1,1,0,6,5,13,15.0,1,6.0,100,True
744848,669276,2024-06-08,ATL,5,2,0,0,1,2,2,3,3.0,2,0.0,14,False
744848,676395,2024-06-08,WSH,3,2,0,0,0,0,0,1,3.0,0,0.0,11,False
744848,678061,2024-06-08,ATL,4,1,0,0,0,2,0,3,3.0,0,0.0,14,False
744848,678226,2024-06-08,ATL,5,2,1,0,0,1,1,2,3.0,0,0.0,19,False
744849,445926,2024-06-09,ATL,7,3,2,0,0,0,1,2,5.0,0,0.0,36,False
744849,571670,2024-06-09,WSH,3,1,0,0,0,0,1,2,3.0,0,0.0,10,False
744849,606930,2024-06-09,WSH,4,1,1,0,0,0,1,2,3.0,0,0.0,19,False
744849,607179,2024-06-09,WSH,4,0,1,0,1,3,2,3,0.0,3,0.0,16,False
744849,607481,2024-06-09,ATL,6,1,1,0,0,3,0,4,2.0,4,0.0,17,False
744849,628452,2024-06-09,ATL,3,1,0,0,0,0,1,2,3.0,0,0.0,8,False
744849,640448,2024-06-09,WSH,3,1,0,0,0,0,2,2,3.0,0,0.0,11,False
744849,641729,2024-06-09,ATL,4,1,1,0,0,0,1,2,3.0,0,0.0,14,False
744849,676395,2024-06-09,WSH,6,0,0,0,0,1,2,6,5.0,0,0.0,15,False
744849,687792,2024-06-09,WSH,20,5,3,0,0,4,7,12,13.0,1,12.0,88,True
744849,694462,2024-06-09,ATL,19,1,4,0,1,4,5,13,11.0,4,11.0,62,True
744850,571882,2024-06-04,WSH,11,2,0,0,0,3,2,9,9.0,3,1.0,37,False
744850,606930,2024-06-04,WSH,4,0,0,0,0,2,0,4,3.0,0,0.0,14,False
744850,640448,2024-06-04,WSH,4,1,0,0,1,1,1,3,3.0,1,0.0,16,False
744850,656849,2024-06-04,NYM,28,2,2,2,0,5,4,22,20.0,2,12.0,81,True
744850,657585,2024-06-04,NYM,6,2,2,0,0,1,1,2,3.0,1,0.0,31,False
744850,673380,2024-06-04,NYM,4,1,0,0,0,0,2,3,4.0,0,0.0,15,False
744850,687792,2024-06-04,WSH,21,3,2,0,1,7,6,16,12.0,2,12.0,75,True
744851,571670,2024-05-25,WSH,3,0,0,0,0,0,2,3,3.0,0,3.0,13,False
744851,592773,2024-05-25,SEA,3,2,0,0,0,0,0,1,3.0,0,3.0,10,False
744851,592866,2024-05-25,WSH,20,8,0,0,1,5,4,12,15.0,1,15.0,85,True
744851,640448,2024-05-25,WSH,3,1,0,0,0,0,0,2,3.0,0,3.0,19,False
744851,640451,2024-05-25,WSH,4,1,0,1,0,0,0,2,3.0,0,3.0,13,False
744851,642100,2024-05-25,SEA,3,0,0,0,0,2,1,3,1.0,0,1.0,10,False
744851,663423,2024-05-25,SEA,2,0,0,0,0,1,0,2,2.0,2,2.0,6,False
744851,669302,2024-05-25,SEA,21,4,0,0,0,3,4,17,18.0,1,18.0,78,True
744851,676395,2024-05-25,WSH,3,2,0,0,0,0,0,1,3.0,0,3.0,16,False
744852,571578,2024-06-05,WSH,22,3,1,0,3,7,7,18,16.0,4,15.0,77,True
744852,571670,2024-06-05,WSH,4,1,1,0,0,0,0,2,3.0,0,0.0,19,False
744852,607179,2024-06-05,WSH,10,1,1,1,0,4,1,7,5.0,5,0.0,35,False
744852,622663,2024-06-05,NYM,27,4,0,0,0,7,5,23,24.0,1,15.0,93,True
744852,663432,2024-06-05,WSH,3,0,0,0,0,0,1,3,3.0,0,0.0,10,False
744852,664849,2024-06-05,NYM,3,1,0,0,0,0,0,2,3.0,0,0.0,11,False
744853,571670,2024-05-24,WSH,4,2,0,0,0,1,0,2,3.0,0,0.0,12,False
744853,608723,2024-05-24,SEA,4,2,0,0,1,1,1,2,3.0,1,0.0,21,False
744853,640451,2024-05-24,WSH,3,0,0,0,0,0,0,3,3.0,0,0.0,10,False
744853,669022,2024-05-24,WSH,26,8,1,0,1,4,6,17,21.0,1,18.0,98,True
744853,669912,2024-05-24,SEA,3,0,0,0,0,1,1,3,3.0,0,0.0,10,False
744853,669923,2024-05-24,SEA,25,3,1,0,2,6,10,21,18.0,5,17.0,82,True
744854,493603,2024-06-03,NYM,5,0,1,1,0,2,1,3,1.0,1,0.0,13,False
744854,518617,2024-06-03,NYM,2,1,0,0,0,0,1,1,2.0,1,2.0,9,False
744854,571670,2024-06-03,WSH,4,0,0,0,0,2,0,4,2.0,4,1.0,14,False
744854,605288,2024-06-03,NYM,11,0,2,0,0,2,6,9,7.0,0,0.0,49,False
744854,606930,2024-06-03,WSH,5,1,0,0,0,2,2,4,3.0,1,2.0,25,False
744854,607179,2024-06-03,WSH,7,3,0,0,0,1,1,4,6.0,0,0.0,25,False
744854,622098,2024-06-03,NYM,2,1,0,0,0,0,1,1,2.0,0,0.0,10,False
744854,656731,2024-06-03,NYM,26,4,3,0,1,7,3,18,15.0,5,13.0,87,True
744854,663432,2024-06-03,WSH,4,0,0,0,0,1,1,4,3.0,0,0.0,21,False
744854,669022,2024-06-03,WSH,24,2,4,1,1,7,7,17,13.0,3,13.0,92,True
744855,571578,2024-05-26,WSH,25,4,2,0,2,4,6,18,18.0,4,9.0,87,True
744855,571670,2024-05-26,WSH,5,0,0,0,0,3,2,5,2.0,2,2.0,17,False
744855,592773,2024-05-26,SEA,5,2,0,0,1,2,3,3,3.0,4,1.0,13,False
744855,606930,2024-05-26,WSH,3,0,0,0,0,0,1,3,3.0,0,0.0,7,False
744855,607179,2024-05-26,WSH,9,2,1,1,0,3,1,5,4.0,3,2.0,29,False
744855,608723,2024-05-26,SEA,3,2,0,0,0,0,1,1,3.0,0,3.0,11,False
744855,662253,2024-05-26,SEA,4,1,0,0,0,1,1,3,3.0,0,0.0,14,False
744855,693433,2024-05-26,SEA,24,1,0,1,1,5,9,22,18.0,1,9.0,70,True
744856,573204,2024-05-22,MIN,3,1,0,0,0,0,1,2,3.0,0,3.0,15,False
744856,595345,2024-05-22,MIN,4,2,0,0,0,0,1,2,4.0,0,4.0,14,False
744856,640451,2024-05-22,WSH,6,2,0,0,0,2,2,4,4.0,1,4.0,30,False
744856,643377,2024-05-22,MIN,2,0,0,0,0,0,0,2,2.0,1,2.0,6,False
744856,661395,2024-05-22,MIN,5,1,0,0,1,2,1,4,3.0,1,3.0,16,False
744856,663623,2024-05-22,WSH,25,6,0,1,2,5,8,18,19.0,2,19.0,84,True
744856,676395,2024-05-22,WSH,4,1,0,0,0,0,1,3,4.0,0,4.0,12,False
744856,680573,2024-05-22,MIN,19,1,1,1,0,3,7,15,14.0,0,14.0,77,True
744856,681892,2024-05-22,MIN,3,1,0,0,0,2,0,2,1.0,0,1.0,14,False
744857,571670,2024-05-20,WSH,3,0,0,0,0,0,1,3,3.0,0,0.0,9,False
744857,571882,2024-05-20,WSH,8,1,1,0,0,1,1,6,6.0,0,0.0,24,False
744857,573204,2024-05-20,MIN,6,2,0,0,0,3,1,4,3.0,1,0.0,21,False
744857,641154,2024-05-20,MIN,24,5,1,0,2,8,7,18,15.0,7,12.0,74,True
744857,676961,2024-05-20,MIN,10,1,1,0,0,3,4,8,6.0,2,0.0,31,False
744857,680730,2024-05-20,WSH,25,7,1,0,1,7,5,17,18.0,3,15.0,94,True
744858,518886,2024-05-08,BAL,5,0,2,0,1,1,2,3,2.0,1,2.0,19,False
744858,543056,2024-05-08,BAL,3,0,0,0,0,0,0,3,3.0,0,3.0,12,False
744858,544150,2024-05-08,BAL,8,1,1,0,0,1,3,6,6.0,2,6.0,31,False
744858,571670,2024-05-08,WSH,3,3,0,0,0,0,0,0,3.0,0,3.0,15,False
744858,571882,2024-05-08,WSH,3,0,0,0,0,1,1,3,2.0,0,2.0,6,False
744858,606930,2024-05-08,WSH,3,1,0,0,0,1,0,2,3.0,0,3.0,10,False
744858,607179,2024-05-08,WSH,4,1,0,0,0,1,1,3,3.0,1,3.0,17,False
744858,640448,2024-05-08,WSH,4,1,1,0,0,0,1,2,3.0,0,3.0,22,False
744858,640451,2024-05-08,WSH,4,1,0,1,1,1,1,2,3.0,2,3.0,13,False
744858,657097,2024-05-08,BAL,4,1,0,0,0,1,2,3,3.0,1,3.0,10,False
744858,666974,2024-05-08,BAL,3,0,1,0,0,1,0,2,2.0,0,2.0,11,False
744858,669211,2024-05-08,BAL,2,0,0,0,0,1,0,2,1.0,1,1.0,5,False
744858,672335,2024-05-08,BAL,4,0,1,0,0,0,0,3,4.0,0,4.0,11,False
744858,676395,2024-05-08,WSH,3,1,0,0,0,1,0,2,2.0,1,2.0,8,False
744858,680694,2024-05-08,BAL,22,9,2,1,0,4,1,10,15.0,1,15.0,90,True
744858,680730,2024-05-08,WSH,21,3,1,0,2,5,3,17,17.0,2,17.0,77,True
744859,571882,2024-05-07,WSH,3,0,0,0,0,0,1,3,3.0,0,3.0,10,False
744859,592866,2024-05-07,WSH,18,8,0,0,0,2,2,10,15.0,0,15.0,77,True
744859,640448,2024-05-07,WSH,3,1,0,0,0,0,0,2,3.0,0,0.0,10,False
744859,640451,2024-05-07,WSH,4,1,0,0,0,1,0,3,3.0,0,0.0,17,False
744859,657097,2024-05-07,BAL,4,1,2,0,0,0,1,1,2.0,0,0.0,18,False
744859,669203,2024-05-07,BAL,27,6,3,0,0,5,2,18,19.0,3,19.0,95,True
744859,669211,2024-05-07,BAL,5,1,1,0,0,1,1,3,3.0,0,0.0,17,False
744859,676395,2024-05-07,WSH,3,2,0,0,0,0,0,1,3.0,0,3.0,13,False
744860,571578,2024-05-21,WSH,29,3,3,0,3,9,8,23,18.0,7,8.0,106,True
744860,606930,2024-05-21,WSH,8,0,1,0,1,1,3,7,6.0,2,0.0,30,False
744860,622251,2024-05-21,MIN,4,1,1,0,0,0,1,2,3.0,0,0.0,17,False
744860,643377,2024-05-21,MIN,3,3,0,0,0,0,0,0,3.0,0,0.0,16,False
744860,657746,2024-05-21,MIN,25,6,2,0,0,3,10,17,21.0,0,6.0,95,True
744860,663432,2024-05-21,WSH,4,1,0,2,0,0,0,1,3.0,0,0.0,14,False
744861,571670,2024-05-05,WSH,8,0,1,0,0,2,2,7,5.0,0,5.0,34,False
744861,571882,2024-05-05,WSH,3,1,0,0,0,0,0,2,2.0,2,2.0,11,False
744861,606930,2024-05-05,WSH,4,1,0,0,0,1,2,3,3.0,0,0.0,11,False
744861,607179,2024-05-05,WSH,3,0,1,0,0,1,0,2,1.0,0,1.0,13,False
744861,640448,2024-05-05,WSH,4,0,1,0,0,0,1,3,3.0,0,0.0,19,False
744861,640451,2024-05-05,WSH,4,0,1,0,0,0,1,3,4.0,0,4.0,15,False
744861,647315,2024-05-05,TOR,6,1,1,0,0,1,2,4,3.0,1,2.0,15,False
744861,650893,2024-05-05,TOR,4,0,0,0,0,2,1,4,3.0,1,3.0,7,False
744861,657024,2024-05-05,TOR,5,1,0,0,1,1,3,4,3.0,2,3.0,15,False
744861,663878,2024-05-05,TOR,4,0,0,0,0,1,1,4,3.0,0,3.0,14,False
744861,666201,2024-05-05,TOR,24,6,4,1,2,6,5,13,12.0,7,4.0,92,True
744861,669022,2024-05-05,WSH,18,4,2,0,1,6,2,12,9.0,6,5.0,76,True
744862,571882,2024-05-04,WSH,10,3,0,0,1,4,2,7,6.0,2,2.0,29,False
744862,592332,2024-05-04,TOR,21,8,2,0,0,3,2,11,16.0,0,0.0,112,True
744862,605447,2024-05-04,TOR,6,1,1,0,0,2,1,4,3.0,1,0.0,25,False
744862,607179,2024-05-04,WSH,4,2,1,0,0,0,0,1,3.0,0,0.0,18,False
744862,641835,2024-05-04,TOR,1,1,0,0,0,0,0,0,1.0,0,1.0,5,False
744862,663432,2024-05-04,WSH,5,0,1,0,0,0,2,4,3.0,0,0.0,18,False
744862,663623,2024-05-04,WSH,23,4,1,0,0,5,2,18,15.0,4,1.0,107,True
744862,663878,2024-05-04,TOR,4,0,1,1,0,1,1,2,1.0,2,0.0,18,False
744862,663893,2024-05-04,TOR,4,2,1,0,0,0,0,1,3.0,0,0.0,15,False
744862,670950,2024-05-04,TOR,4,1,0,0,0,0,2,3,3.0,0,0.0,12,False
744863,543339,2024-04-23,LAD,4,0,1,0,0,0,2,3,3.0,0,3.0,27,False
744863,571578,2024-04-23,WSH,21,3,3,0,0,3,6,15,16.0,0,16.0,86,True
744863,571882,2024-04-23,WSH,4,0,1,0,0,2,0,3,1.0,1,1.0,11,False
744863,572020,2024-04-23,LAD,21,1,3,0,0,5,5,17,14.0,1,14.0,89,True
