game_pk,team,batter,game_date,batting_order
744836,STL,680977,2024-07-05,6
744836,STL,666185,2024-07-05,7
744836,STL,686780,2024-07-05,8
744836,STL,672279,2024-07-05,9
744836,WSH,682928,2024-07-05,1
744836,WSH,657041,2024-07-05,2
744836,WSH,695578,2024-07-05,3
744836,WSH,608385,2024-07-05,4
744836,WSH,660688,2024-07-05,5
744836,WSH,671277,2024-07-05,6
744836,WSH,660766,2024-07-05,7
744836,WSH,669222,2024-07-05,8
744836,WSH,696285,2024-07-05,9
744837,NYM,596019,2024-07-03,1
744837,NYM,607043,2024-07-03,2
744837,NYM,502110,2024-07-03,3
744837,NYM,624413,2024-07-03,4
744837,NYM,668901,2024-07-03,5
744837,NYM,620443,2024-07-03,6
744837,NYM,621438,2024-07-03,7
744837,NYM,578428,2024-07-03,8
744837,NYM,592325,2024-07-03,9
744837,WSH,682928,2024-07-03,1
744837,WSH,657041,2024-07-03,2
744837,WSH,695578,2024-07-03,3
744837,WSH,608385,2024-07-03,4
744837,WSH,660688,2024-07-03,5
744837,WSH,671277,2024-07-03,6
744837,WSH,608841,2024-07-03,7
744837,WSH,545121,2024-07-03,8
744837,WSH,696285,2024-07-03,9
744838,NYM,596019,2024-07-02,1
744838,NYM,664056,2024-07-02,2
744838,NYM,668901,2024-07-02,3
744838,NYM,624413,2024-07-02,4
744838,NYM,682626,2024-07-02,5
744838,NYM,620443,2024-07-02,6
744838,NYM,621438,2024-07-02,7
744838,NYM,578428,2024-07-02,8
744838,NYM,643446,2024-07-02,9
744838,WSH,682928,2024-07-02,1
744838,WSH,657041,2024-07-02,2
744838,WSH,623912,2024-07-02,3
744838,WSH,608841,2024-07-02,4
744838,WSH,545121,2024-07-02,5
744838,WSH,695578,2024-07-02,6
744838,WSH,660688,2024-07-02,7
744838,WSH,669222,2024-07-02,8
744838,WSH,696285,2024-07-02,9
744839,MIA,665862,2024-06-16,1
744839,MIA,669394,2024-06-16,2
744839,MIA,650559,2024-06-16,3
744839,MIA,605137,2024-06-16,4
744839,MIA,660821,2024-06-16,5
744839,MIA,641313,2024-06-16,6
744839,MIA,672640,2024-06-16,7
744839,MIA,656896,2024-06-16,8
744839,MIA,663743,2024-06-16,9
744839,WSH,682928,2024-06-16,1
744839,WSH,657041,2024-06-16,2
744839,WSH,608841,2024-06-16,3
744839,WSH,669222,2024-06-16,4
744839,WSH,545121,2024-06-16,5
744839,WSH,660688,2024-06-16,6
744839,WSH,671277,2024-06-16,7
744839,WSH,696285,2024-06-16,8
744839,WSH,702358,2024-06-16,9
744840,NYM,596019,2024-07-01,1
744840,NYM,664056,2024-07-01,2
744840,NYM,502110,2024-07-01,3
744840,NYM,624413,2024-07-01,4
744840,NYM,668901,2024-07-01,5
744840,NYM,621438,2024-07-01,6
744840,NYM,682626,2024-07-01,7
744840,NYM,578428,2024-07-01,8
744840,NYM,643446,2024-07-01,9
744840,WSH,682928,2024-07-01,1
744840,WSH,657041,2024-07-01,2
744840,WSH,623912,2024-07-01,3
744840,WSH,608841,2024-07-01,4
744840,WSH,545121,2024-07-01,5
744840,WSH,695578,2024-07-01,6
744840,WSH,660688,2024-07-01,7
744840,WSH,669222,2024-07-01,8
744840,WSH,696285,2024-07-01,9
744841,AZ,606466,2024-06-20,1
744841,AZ,545341,2024-06-20,2
744841,AZ,666971,2024-06-20,3
744841,AZ,572233,2024-06-20,4
744841,AZ,553993,2024-06-20,5
744841,AZ,664983,2024-06-20,6
744841,AZ,677942,2024-06-20,7
744841,AZ,621028,2024-06-20,8
744841,AZ,571466,2024-06-20,9
744841,WSH,657041,2024-06-20,1
744841,WSH,608385,2024-06-20,2
744841,WSH,592696,2024-06-20,3
744841,WSH,660688,2024-06-20,4
744841,WSH,671277,2024-06-20,5
744841,WSH,608841,2024-06-20,6
744841,WSH,545121,2024-06-20,7
744841,WSH,669222,2024-06-20,8
744841,WSH,696285,2024-06-20,9
744842,AZ,606466,2024-06-19,1
744842,AZ,682998,2024-06-19,2
744842,AZ,666971,2024-06-19,3
744842,AZ,572233,2024-06-19,4
744842,AZ,545341,2024-06-19,5
744842,AZ,553993,2024-06-19,6
744842,AZ,672515,2024-06-19,7
744842,AZ,677942,2024-06-19,8
744842,AZ,672695,2024-06-19,9
744842,WSH,657041,2024-06-19,1
744842,WSH,608385,2024-06-19,2
744842,WSH,592696,2024-06-19,3
744842,WSH,608841,2024-06-19,4
744842,WSH,671277,2024-06-19,5
744842,WSH,660688,2024-06-19,6
744842,WSH,696285,2024-06-19,7
744842,WSH,702358,2024-06-19,8
744842,WSH,683083,2024-06-19,9
744843,AZ,682998,2024-06-18,1
744843,AZ,606466,2024-06-18,2
744843,AZ,592626,2024-06-18,3
744843,AZ,572233,2024-06-18,4
744843,AZ,666971,2024-06-18,5
744843,AZ,664983,2024-06-18,6
744843,AZ,553993,2024-06-18,7
744843,AZ,672515,2024-06-18,8
744843,AZ,672695,2024-06-18,9
744843,WSH,682928,2024-06-18,1
744843,WSH,657041,2024-06-18,2
744843,WSH,608385,2024-06-18,3
744843,WSH,671277,2024-06-18,4
744843,WSH,608841,2024-06-18,5
744843,WSH,592696,2024-06-18,6
744843,WSH,660688,2024-06-18,7
744843,WSH,669222,2024-06-18,8
744843,WSH,696285,2024-06-18,9
744844,ATL,645277,2024-06-06,1
744844,ATL,663586,2024-06-06,2
744844,ATL,542303,2024-06-06,3
744844,ATL,621566,2024-06-06,4
744844,ATL,594807,2024-06-06,5
744844,ATL,669221,2024-06-06,6
744844,ATL,671739,2024-06-06,7
744844,ATL,606115,2024-06-06,8
744844,ATL,605119,2024-06-06,9
744844,WSH,682928,2024-06-06,1
744844,WSH,657041,2024-06-06,2
744844,WSH,608385,2024-06-06,3
744844,WSH,671277,2024-06-06,4
744844,WSH,660688,2024-06-06,5
744844,WSH,608841,2024-06-06,6
744844,WSH,608336,2024-06-06,7
744844,WSH,669222,2024-06-06,8
744844,WSH,696285,2024-06-06,9
744845,ATL,671739,2024-06-07,1
744845,ATL,663586,2024-06-07,2
744845,ATL,542303,2024-06-07,3
744845,ATL,621566,2024-06-07,4
744845,ATL,645277,2024-06-07,5
744845,ATL,594807,2024-06-07,6
744845,ATL,606115,2024-06-07,7
744845,ATL,669221,2024-06-07,8
744845,ATL,679881,2024-06-07,9
744845,WSH,682928,2024-06-07,1
744845,WSH,657041,2024-06-07,2
744845,WSH,669222,2024-06-07,3
744845,WSH,608841,2024-06-07,4
744845,WSH,545121,2024-06-07,5
744845,WSH,660688,2024-06-07,6
744845,WSH,608385,2024-06-07,7
744845,WSH,696285,2024-06-07,8
744845,WSH,686452,2024-06-07,9
744846,MIA,641313,2024-06-15,1
744846,MIA,650559,2024-06-15,2
744846,MIA,605137,2024-06-15,3
744846,MIA,669394,2024-06-15,4
744846,MIA,660821,2024-06-15,5
744846,MIA,667472,2024-06-15,6
744846,MIA,656896,2024-06-15,7
744846,MIA,660644,2024-06-15,8
744846,MIA,542194,2024-06-15,9
744846,WSH,682928,2024-06-15,1
744846,WSH,657041,2024-06-15,2
744846,WSH,608385,2024-06-15,3
744846,WSH,608841,2024-06-15,4
744846,WSH,545121,2024-06-15,5
744846,WSH,669222,2024-06-15,6
744846,WSH,686452,2024-06-15,7
744846,WSH,702358,2024-06-15,8
744846,WSH,696285,2024-06-15,9
744847,MIA,665862,2024-06-14,1
744847,MIA,650559,2024-06-14,2
744847,MIA,605137,2024-06-14,3
744847,MIA,669394,2024-06-14,4
744847,MIA,672640,2024-06-14,5
744847,MIA,641313,2024-06-14,6
744847,MIA,667472,2024-06-14,7
744847,MIA,656896,2024-06-14,8
744847,MIA,663743,2024-06-14,9
744847,WSH,682928,2024-06-14,1
744847,WSH,657041,2024-06-14,2
744847,WSH,608385,2024-06-14,3
744847,WSH,592696,2024-06-14,4
744847,WSH,608841,2024-06-14,5
744847,WSH,671277,2024-06-14,6
744847,WSH,660688,2024-06-14,7
744847,WSH,669222,2024-06-14,8
744847,WSH,696285,2024-06-14,9
744848,ATL,645277,2024-06-08,1
744848,ATL,663586,2024-06-08,2
744848,ATL,542303,2024-06-08,3
744848,ATL,621566,2024-06-08,4
744848,ATL,594807,2024-06-08,5
744848,ATL,606115,2024-06-08,6
744848,ATL,671739,2024-06-08,7
744848,ATL,669221,2024-06-08,8
744848,ATL,672284,2024-06-08,9
744848,WSH,682928,2024-06-08,1
744848,WSH,657041,2024-06-08,2
744848,WSH,608385,2024-06-08,3
744848,WSH,592696,2024-06-08,4
744848,WSH,671277,2024-06-08,5
744848,WSH,660688,2024-06-08,6
744848,WSH,669222,2024-06-08,7
744848,WSH,608336,2024-06-08,8
744848,WSH,696285,2024-06-08,9
744849,ATL,645277,2024-06-09,1
744849,ATL,663586,2024-06-09,2
744849,ATL,542303,2024-06-09,3
744849,ATL,621566,2024-06-09,4
744849,ATL,594807,2024-06-09,5
744849,ATL,518595,2024-06-09,6
744849,ATL,671739,2024-06-09,7
744849,ATL,606115,2024-06-09,8
744849,ATL,672284,2024-06-09,9
744849,WSH,682928,2024-06-09,1
744849,WSH,657041,2024-06-09,2
744849,WSH,608385,2024-06-09,3
744849,WSH,592696,2024-06-09,4
744849,WSH,671277,2024-06-09,5
744849,WSH,660688,2024-06-09,6
744849,WSH,669222,2024-06-09,7
744849,WSH,608336,2024-06-09,8
744849,WSH,696285,2024-06-09,9
744850,NYM,596019,2024-06-04,1
744850,NYM,624413,2024-06-04,2
744850,NYM,607043,2024-06-04,3
744850,NYM,502110,2024-06-04,4
744850,NYM,516782,2024-06-04,5
744850,NYM,668901,2024-06-04,6
744850,NYM,664056,2024-06-04,7
744850,NYM,578428,2024-06-04,8
744850,NYM,621512,2024-06-04,9
744850,WSH,682928,2024-06-04,1
744850,WSH,657041,2024-06-04,2
744850,WSH,608841,2024-06-04,3
744850,WSH,669222,2024-06-04,4
744850,WSH,545121,2024-06-04,5
744850,WSH,608385,2024-06-04,6
744850,WSH,660688,2024-06-04,7
744850,WSH,608336,2024-06-04,8
744850,WSH,696285,2024-06-04,9
744851,SEA,641487,2024-05-25,1
744851,SEA,664238,2024-05-25,2
744851,SEA,670042,2024-05-25,3
744851,SEA,663728,2024-05-25,4
744851,SEA,686527,2024-05-25,5
744851,SEA,677594,2024-05-25,6
744851,SEA,664034,2024-05-25,7
744851,SEA,593871,2024-05-25,8
744851,SEA,668942,2024-05-25,9
744851,WSH,682928,2024-05-25,1
744851,WSH,592696,2024-05-25,2
744851,WSH,608841,2024-05-25,3
744851,WSH,671277,2024-05-25,4
744851,WSH,608385,2024-05-25,5
744851,WSH,660688,2024-05-25,6
744851,WSH,669222,2024-05-25,7
744851,WSH,608336,2024-05-25,8
744851,WSH,696285,2024-05-25,9
744852,NYM,596019,2024-06-05,1
744852,NYM,624413,2024-06-05,2
744852,NYM,607043,2024-06-05,3
744852,NYM,502110,2024-06-05,4
744852,NYM,668901,2024-06-05,5
744852,NYM,621438,2024-06-05,6
744852,NYM,664056,2024-06-05,7
744852,NYM,578428,2024-06-05,8
744852,NYM,620443,2024-06-05,9
744852,WSH,682928,2024-06-05,1
744852,WSH,657041,2024-06-05,2
744852,WSH,671277,2024-06-05,3
744852,WSH,592696,2024-06-05,4
744852,WSH,660688,2024-06-05,5
744852,WSH,608385,2024-06-05,6
744852,WSH,545121,2024-06-05,7
744852,WSH,608336,2024-06-05,8
744852,WSH,696285,2024-06-05,9
744853,SEA,641487,2024-05-24,1
744853,SEA,664238,2024-05-24,2
744853,SEA,641598,2024-05-24,3
744853,SEA,663728,2024-05-24,4
744853,SEA,664034,2024-05-24,5
744853,SEA,677594,2024-05-24,6
744853,SEA,571745,2024-05-24,7
744853,SEA,593871,2024-05-24,8
744853,SEA,682729,2024-05-24,9
744853,WSH,682928,2024-05-24,1
744853,WSH,592696,2024-05-24,2
744853,WSH,608841,2024-05-24,3
744853,WSH,671277,2024-05-24,4
744853,WSH,608385,2024-05-24,5
744853,WSH,660688,2024-05-24,6
744853,WSH,669222,2024-05-24,7
744853,WSH,608336,2024-05-24,8
744853,WSH,696285,2024-05-24,9
744854,NYM,596019,2024-06-03,1
744854,NYM,624413,2024-06-03,2
744854,NYM,607043,2024-06-03,3
744854,NYM,502110,2024-06-03,4
744854,NYM,516782,2024-06-03,5
744854,NYM,668901,2024-06-03,6
744854,NYM,664056,2024-06-03,7
744854,NYM,578428,2024-06-03,8
744854,NYM,620443,2024-06-03,9
744854,WSH,657041,2024-06-03,1
744854,WSH,592696,2024-06-03,2
744854,WSH,671277,2024-06-03,3
744854,WSH,660688,2024-06-03,4
744854,WSH,669222,2024-06-03,5
744854,WSH,608385,2024-06-03,6
744854,WSH,545121,2024-06-03,7
744854,WSH,608336,2024-06-03,8
744854,WSH,686452,2024-06-03,9
744855,SEA,641487,2024-05-26,1
744855,SEA,664238,2024-05-26,2
744855,SEA,677594,2024-05-26,3
744855,SEA,641598,2024-05-26,4
744855,SEA,664034,2024-05-26,5
744855,SEA,571745,2024-05-26,6
744855,SEA,593871,2024-05-26,7
744855,SEA,682729,2024-05-26,8
744855,SEA,664874,2024-05-26,9
744855,WSH,682928,2024-05-26,1
744855,WSH,592696,2024-05-26,2
744855,WSH,608841,2024-05-26,3
744855,WSH,671277,2024-05-26,4
744855,WSH,545121,2024-05-26,5
744855,WSH,669222,2024-05-26,6
744855,WSH,608336,2024-05-26,7
744855,WSH,656180,2024-05-26,8
744855,WSH,645302,2024-05-26,9
744856,MIN,666397,2024-05-22,1
744856,MIN,663616,2024-05-22,2
744856,MIN,621043,2024-05-22,3
744856,MIN,596146,2024-05-22,4
744856,MIN,680777,2024-05-22,5
744856,MIN,621439,2024-05-22,6
744856,MIN,650489,2024-05-22,7
744856,MIN,666135,2024-05-22,8
744856,MIN,669304,2024-05-22,9
744856,WSH,682928,2024-05-22,1
744856,WSH,592696,2024-05-22,2
744856,WSH,608385,2024-05-22,3
744856,WSH,608841,2024-05-22,4
744856,WSH,671277,2024-05-22,5
744856,WSH,545121,2024-05-22,6
744856,WSH,608336,2024-05-22,7
744856,WSH,656180,2024-05-22,8
744856,WSH,696285,2024-05-22,9
744857,MIN,680777,2024-05-20,1
744857,MIN,621043,2024-05-20,2
744857,MIN,622534,2024-05-20,3
744857,MIN,669304,2024-05-20,4
744857,MIN,621439,2024-05-20,5
744857,MIN,650489,2024-05-20,6
744857,MIN,571657,2024-05-20,7
744857,MIN,467793,2024-05-20,8
744857,MIN,543877,2024-05-20,9
744857,WSH,682928,2024-05-20,1
744857,WSH,592696,2024-05-20,2
744857,WSH,608385,2024-05-20,3
744857,WSH,608841,2024-05-20,4
744857,WSH,671277,2024-05-20,5
744857,WSH,669222,2024-05-20,6
744857,WSH,608336,2024-05-20,7
744857,WSH,660688,2024-05-20,8
744857,WSH,696285,2024-05-20,9
744858,BAL,683002,2024-05-08,1
744858,BAL,668939,2024-05-08,2
744858,BAL,663624,2024-05-08,3
744858,BAL,623993,2024-05-08,4
744858,BAL,676059,2024-05-08,5
744858,BAL,622761,2024-05-08,6
744858,BAL,681297,2024-05-08,7
744858,BAL,543510,2024-05-08,8
744858,BAL,656775,2024-05-08,9
744858,WSH,696285,2024-05-08,1
744858,WSH,682928,2024-05-08,2
744858,WSH,671277,2024-05-08,3
744858,WSH,669222,2024-05-08,4
744858,WSH,608385,2024-05-08,5
744858,WSH,608841,2024-05-08,6
744858,WSH,660688,2024-05-08,7
744858,WSH,592696,2024-05-08,8
744858,WSH,702358,2024-05-08,9
744859,BAL,683002,2024-05-07,1
744859,BAL,668939,2024-05-07,2
744859,BAL,656811,2024-05-07,3
744859,BAL,663624,2024-05-07,4
744859,BAL,623993,2024-05-07,5
744859,BAL,681297,2024-05-07,6
744859,BAL,676059,2024-05-07,7
744859,BAL,656775,2024-05-07,8
744859,BAL,602104,2024-05-07,9
744859,WSH,696285,2024-05-07,1
744859,WSH,682928,2024-05-07,2
744859,WSH,671277,2024-05-07,3
744859,WSH,669222,2024-05-07,4
744859,WSH,608385,2024-05-07,5
744859,WSH,608841,2024-05-07,6
744859,WSH,660688,2024-05-07,7
744859,WSH,592696,2024-05-07,8
744859,WSH,702358,2024-05-07,9
744860,MIN,622534,2024-05-21,1
744860,MIN,680777,2024-05-21,2
744860,MIN,621043,2024-05-21,3
744860,MIN,669304,2024-05-21,4
744860,MIN,621439,2024-05-21,5
744860,MIN,650489,2024-05-21,6
744860,MIN,571657,2024-05-21,7
744860,MIN,467793,2024-05-21,8
744860,MIN,543877,2024-05-21,9
744860,WSH,682928,2024-05-21,1
744860,WSH,592696,2024-05-21,2
744860,WSH,608385,2024-05-21,3
744860,WSH,608841,2024-05-21,4
744860,WSH,671277,2024-05-21,5
744860,WSH,669222,2024-05-21,6
744860,WSH,608336,2024-05-21,7
744860,WSH,660688,2024-05-21,8
744860,WSH,696285,2024-05-21,9
744861,TOR,543807,2024-05-05,1
744861,TOR,665489,2024-05-05,2
744861,TOR,457759,2024-05-05,3
744861,TOR,666182,2024-05-05,4
744861,TOR,676914,2024-05-05,5
744861,TOR,662139,2024-05-05,6
744861,TOR,672386,2024-05-05,7
744861,TOR,643396,2024-05-05,8
744861,TOR,676391,2024-05-05,9
744861,WSH,696285,2024-05-05,1
744861,WSH,682928,2024-05-05,2
744861,WSH,671277,2024-05-05,3
744861,WSH,669222,2024-05-05,4
744861,WSH,608385,2024-05-05,5
744861,WSH,608841,2024-05-05,6
744861,WSH,660688,2024-05-05,7
744861,WSH,592696,2024-05-05,8
744861,WSH,702358,2024-05-05,9
744862,TOR,543807,2024-05-04,1
744862,TOR,662139,2024-05-04,2
744862,TOR,665489,2024-05-04,3
744862,TOR,457759,2024-05-04,4
744862,TOR,666182,2024-05-04,5
744862,TOR,596129,2024-05-04,6
744862,TOR,643376,2024-05-04,7
744862,TOR,624415,2024-05-04,8
744862,TOR,595281,2024-05-04,9
744862,WSH,682928,2024-05-04,1
744862,WSH,669222,2024-05-04,2
744862,WSH,671277,2024-05-04,3
744862,WSH,608841,2024-05-04,4
744862,WSH,608385,2024-05-04,5
744862,WSH,660688,2024-05-04,6
744862,WSH,592696,2024-05-04,7
744862,WSH,669743,2024-05-04,8
744862,WSH,702358,2024-05-04,9
744863,LAD,605141,2024-04-23,1
744863,LAD,660271,2024-04-23,2
744863,LAD,518692,2024-04-23,3
744863,LAD,669257,2024-04-23,4
744863,LAD,606192,2024-04-23,5
744863,LAD,571970,2024-04-23,6
744863,LAD,571771,2024-04-23,7
744863,LAD,681624,2024-04-23,8
744863,LAD,500743,2024-04-23,9
744863,WSH,682928,2024-04-23,1
744863,WSH,657041,2024-04-23,2
744863,WSH,608385,2024-04-23,3
744863,WSH,608841,2024-04-23,4
744863,WSH,656180,2024-04-23,5
744863,WSH,545121,2024-04-23,6
744863,WSH,669222,2024-04-23,7
744863,WSH,671277,2024-04-23,8
744863,WSH,696285,2024-04-23,9
744864,LAD,605141,2024-04-24,1
744864,LAD,660271,2024-04-24,2
744864,LAD,518692,2024-04-24,3
744864,LAD,669257,2024-04-24,4
744864,LAD,571970,2024-04-24,5
744864,LAD,606192,2024-04-24,6
744864,LAD,681546,2024-04-24,7
744864,LAD,666158,2024-04-24,8
744864,LAD,681624,2024-04-24,9
744864,WSH,682928,2024-04-24,1
744864,WSH,608385,2024-04-24,2
744864,WSH,608841,2024-04-24,3
744864,WSH,671277,2024-04-24,4
744864,WSH,608336,2024-04-24,5
744864,WSH,656180,2024-04-24,6
744864,WSH,592696,2024-04-24,7
744864,WSH,669222,2024-04-24,8
744864,WSH,702358,2024-04-24,9
744865,HOU,514888,2024-04-20,1
744865,HOU,670541,2024-04-20,2
744865,HOU,608324,2024-04-20,3
744865,HOU,663656,2024-04-20,4
744865,HOU,673237,2024-04-20,5
744865,HOU,665161,2024-04-20,6
744865,HOU,676801,2024-04-20,7
744865,HOU,547989,2024-04-20,8
744865,HOU,643289,2024-04-20,9
744865,WSH,682928,2024-04-20,1
744865,WSH,608385,2024-04-20,2
744865,WSH,657041,2024-04-20,3
744865,WSH,671277,2024-04-20,4
744865,WSH,608336,2024-04-20,5
744865,WSH,608841,2024-04-20,6
744865,WSH,592696,2024-04-20,7
744865,WSH,656180,2024-04-20,8
744865,WSH,669222,2024-04-20,9
744866,HOU,514888,2024-04-21,1
744866,HOU,670541,2024-04-21,2
744866,HOU,663656,2024-04-21,3
744866,HOU,608324,2024-04-21,4
744866,HOU,665161,2024-04-21,5
744866,HOU,676801,2024-04-21,6
744866,HOU,572138,2024-04-21,7
744866,HOU,676694,2024-04-21,8
744866,HOU,605170,2024-04-21,9
744866,WSH,682928,2024-04-21,1
744866,WSH,608385,2024-04-21,2
744866,WSH,657041,2024-04-21,3
744866,WSH,671277,2024-04-21,4
744866,WSH,608841,2024-04-21,5
744866,WSH,656180,2024-04-21,6
744866,WSH,545121,2024-04-21,7
744866,WSH,669222,2024-04-21,8
744866,WSH,696285,2024-04-21,9
744867,LAD,605141,2024-04-25,1
744867,LAD,660271,2024-04-25,2
744867,LAD,518692,2024-04-25,3
744867,LAD,606192,2024-04-25,4
744867,LAD,571771,2024-04-25,5
744867,LAD,681624,2024-04-25,6
744867,LAD,621035,2024-04-25,7
744867,LAD,500743,2024-04-25,8
744867,LAD,605131,2024-04-25,9
744867,WSH,682928,2024-04-25,1
744867,WSH,608385,2024-04-25,2
744867,WSH,608841,2024-04-25,3
744867,WSH,671277,2024-04-25,4
744867,WSH,660688,2024-04-25,5
744867,WSH,608336,2024-04-25,6
744867,WSH,592696,2024-04-25,7
744867,WSH,545121,2024-04-25,8
744867,WSH,696285,2024-04-25,9
744868,TOR,543807,2024-05-03,1
744868,TOR,665489,2024-05-03,2
744868,TOR,666182,2024-05-03,3
744868,TOR,457759,2024-05-03,4
744868,TOR,643376,2024-05-03,5
744868,TOR,676914,2024-05-03,6
744868,TOR,662139,2024-05-03,7
744868,TOR,643396,2024-05-03,8
744868,TOR,676391,2024-05-03,9
744868,WSH,696285,2024-05-03,1
744868,WSH,682928,2024-05-03,2
744868,WSH,669222,2024-05-03,3
744868,WSH,608841,2024-05-03,4
744868,WSH,660688,2024-05-03,5
744868,WSH,669743,2024-05-03,6
744868,WSH,545121,2024-05-03,7
744868,WSH,656180,2024-05-03,8
744868,WSH,702358,2024-05-03,9
744869,PIT,665833,2024-04-03,1
744869,PIT,668804,2024-04-03,2
744869,PIT,663647,2024-04-03,3
744869,PIT,669261,2024-04-03,4
744869,PIT,457705,2024-04-03,5
744869,PIT,642133,2024-04-03,6
744869,PIT,680779,2024-04-03,7
744869,PIT,669707,2024-04-03,8
744869,PIT,572191,2024-04-03,9
744869,WSH,682928,2024-04-03,1
744869,WSH,657041,2024-04-03,2
744869,WSH,608841,2024-04-03,3
744869,WSH,608336,2024-04-03,4
744869,WSH,660688,2024-04-03,5
744869,WSH,592696,2024-04-03,6
744869,WSH,702358,2024-04-03,7
744869,WSH,671277,2024-04-03,8
744869,WSH,645302,2024-04-03,9
744870,PIT,665833,2024-04-04,1
744870,PIT,668804,2024-04-04,2
744870,PIT,663647,2024-04-04,3
744870,PIT,669261,2024-04-04,4
744870,PIT,656582,2024-04-04,5
744870,PIT,642133,2024-04-04,6
744870,PIT,680779,2024-04-04,7
744870,PIT,669707,2024-04-04,8
744870,PIT,572191,2024-04-04,9
744870,WSH,682928,2024-04-04,1
744870,WSH,657041,2024-04-04,2
744870,WSH,608841,2024-04-04,3
744870,WSH,608336,2024-04-04,4
744870,WSH,656180,2024-04-04,5
744870,WSH,608385,2024-04-04,6
744870,WSH,702358,2024-04-04,7
744870,WSH,545121,2024-04-04,8
744870,WSH,696285,2024-04-04,9
744871,PHI,656941,2024-04-07,1
744871,PHI,607208,2024-04-07,2
744871,PHI,547180,2024-04-07,3
744871,PHI,592663,2024-04-07,4
744871,PHI,664761,2024-04-07,5
744871,PHI,592206,2024-04-07,6
744871,PHI,593160,2024-04-07,7
744871,PHI,624641,2024-04-07,8
744871,PHI,665506,2024-04-07,9
744871,WSH,696285,2024-04-07,1
744871,WSH,608385,2024-04-07,2
744871,WSH,657041,2024-04-07,3
744871,WSH,608336,2024-04-07,4
744871,WSH,608841,2024-04-07,5
744871,WSH,656180,2024-04-07,6
744871,WSH,545121,2024-04-07,7
744871,WSH,702358,2024-04-07,8
744871,WSH,671277,2024-04-07,9
744872,HOU,514888,2024-04-19,1
744872,HOU,670541,2024-04-19,2
744872,HOU,608324,2024-04-19,3
744872,HOU,663656,2024-04-19,4
744872,HOU,673237,2024-04-19,5
744872,HOU,665161,2024-04-19,6
744872,HOU,676801,2024-04-19,7
744872,HOU,547989,2024-04-19,8
744872,HOU,643289,2024-04-19,9
744872,WSH,696285,2024-04-19,1
744872,WSH,682928,2024-04-19,2
744872,WSH,608385,2024-04-19,3
744872,WSH,657041,2024-04-19,4
744872,WSH,671277,2024-04-19,5
744872,WSH,608841,2024-04-19,6
744872,WSH,592696,2024-04-19,7
744872,WSH,656180,2024-04-19,8
744872,WSH,545121,2024-04-19,9
744873,PHI,656941,2024-04-06,1
744873,PHI,607208,2024-04-06,2
744873,PHI,547180,2024-04-06,3
744873,PHI,592663,2024-04-06,4
744873,PHI,664761,2024-04-06,5
744873,PHI,681082,2024-04-06,6
744873,PHI,592206,2024-04-06,7
744873,PHI,669016,2024-04-06,8
744873,PHI,679032,2024-04-06,9
744873,WSH,657041,2024-04-06,1
744873,WSH,608841,2024-04-06,2
744873,WSH,608336,2024-04-06,3
744873,WSH,660688,2024-04-06,4
744873,WSH,608385,2024-04-06,5
744873,WSH,545121,2024-04-06,6
744873,WSH,702358,2024-04-06,7
744873,WSH,696285,2024-04-06,8
744873,WSH,683083,2024-04-06,9
744874,PHI,656941,2024-04-05,1
744874,PHI,607208,2024-04-05,2
744874,PHI,547180,2024-04-05,3
744874,PHI,592663,2024-04-05,4
744874,PHI,664761,2024-04-05,5
744874,PHI,681082,2024-04-05,6
744874,PHI,592206,2024-04-05,7
744874,PHI,669016,2024-04-05,8
744874,PHI,679032,2024-04-05,9
744874,WSH,682928,2024-04-05,1
744874,WSH,657041,2024-04-05,2
744874,WSH,608385,2024-04-05,3
744874,WSH,608841,2024-04-05,4
744874,WSH,608336,2024-04-05,5
744874,WSH,660688,2024-04-05,6
744874,WSH,592696,2024-04-05,7
744874,WSH,671277,2024-04-05,8
744874,WSH,702358,2024-04-05,9
744875,PIT,656582,2024-04-01,1
744875,PIT,668804,2024-04-01,2
744875,PIT,663647,2024-04-01,3
744875,PIT,457705,2024-04-01,4
744875,PIT,658668,2024-04-01,5
744875,PIT,680779,2024-04-01,6
744875,PIT,665833,2024-04-01,7
744875,PIT,572191,2024-04-01,8
744875,PIT,675961,2024-04-01,9
744875,WSH,682928,2024-04-01,1
744875,WSH,657041,2024-04-01,2
744875,WSH,608841,2024-04-01,3
744875,WSH,660688,2024-04-01,4
744875,WSH,592696,2024-04-01,5
