batter,p_throws,game_pk,game_date,woba_sum,woba_denom,iso_sum,iso_n,pa,k,bb,hard,bip
695681,R,776806,2025-08-10,0.0,4.0,0.0,4,4,1,0,0,3
695681,R,776832,2025-08-08,0.9,2.0,0.0,2,2,1,0,0,1
695681,R,776843,2025-08-06,0.7,3.0,0.0,3,3,2,1,0,0
695681,R,776848,2025-08-05,1.25,4.0,1.0,4,4,1,0,1,3
695681,R,776867,2025-08-04,0.7,3.0,0.0,3,3,0,1,2,2
695681,R,776885,2025-08-03,1.6,4.0,0.0,4,4,0,1,1,3
695681,R,777279,2025-07-02,1.4,2.0,0.0,2,2,0,2,0,0
695681,R,777298,2025-07-01,0.7,4.0,0.0,4,4,1,1,0,2
695681,R,777305,2025-06-29,1.6,3.0,0.0,3,3,0,1,0,2
695681,R,777315,2025-06-28,0.9,4.0,0.0,4,4,2,0,1,2
695681,R,777331,2025-06-27,2.3,4.0,0.0,4,4,0,2,2,2
695681,R,777362,2025-06-25,0.7,5.0,0.0,5,5,3,0,0,1
695681,R,777376,2025-06-24,2.0,1.0,3.0,1,1,0,0,1,1
695681,R,777381,2025-06-23,0.7,4.0,0.0,4,4,1,1,0,2
695681,R,777397,2025-06-22,0.9,2.0,0.0,2,2,1,0,0,1
695681,R,777414,2025-06-21,0.0,1.0,0.0,1,1,0,0,1,1
695681,R,777428,2025-06-20,0.0,3.0,0.0,3,3,2,0,0,1
695681,R,777449,2025-06-19,0.0,1.0,0.0,1,1,0,0,0,1
695681,R,777466,2025-06-18,0.9,1.0,0.0,1,1,0,0,0,1
695681,R,777476,2025-06-17,0.2,3.0,0.0,4,4,2,0,0,2
695681,R,777487,2025-06-16,1.6,4.0,2.0,4,4,0,0,2,4
695681,R,777519,2025-06-14,0.7,3.0,0.0,3,3,1,1,1,1
695681,R,777539,2025-06-13,0.0,2.0,0.0,2,2,1,0,0,1
695734,L,776143,2025-09-28,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,776160,2025-09-27,0.9,2.0,0.0,2,2,1,0,1,1
695734,L,776219,2025-09-23,0.0,1.0,0.0,1,1,1,0,0,0
695734,L,776237,2025-09-21,0.9,1.0,0.0,1,1,0,0,0,1
695734,L,776252,2025-09-20,0.9,1.0,0.0,1,1,0,0,1,1
695734,L,776259,2025-09-19,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,776286,2025-09-17,0.0,2.0,0.0,2,2,0,0,1,2
695734,L,776307,2025-09-16,0.0,3.0,0.0,3,3,0,0,0,3
695734,L,776351,2025-09-12,0.7,1.0,0.0,1,1,0,1,0,0
695734,L,776367,2025-09-11,0.9,2.0,0.0,2,2,1,0,0,1
695734,L,776397,2025-09-09,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,776409,2025-09-08,0.7,1.0,0.0,1,1,0,1,0,0
695734,L,776420,2025-09-07,0.0,1.0,0.0,1,1,1,0,0,0
695734,L,776440,2025-09-06,2.9,3.0,3.0,3,3,0,0,2,3
695734,L,776455,2025-09-05,1.6,2.0,2.0,2,2,0,0,1,2
695734,L,776498,2025-09-01,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,776520,2025-08-31,0.0,2.0,0.0,2,2,1,0,0,1
695734,L,776628,2025-08-23,0.7,1.0,0.0,1,1,0,0,0,0
695734,L,776648,2025-08-22,0.2,0.0,0.0,1,1,0,0,0,1
695734,L,776650,2025-08-21,0.0,2.0,0.0,2,2,0,0,1,2
695734,L,776708,2025-08-17,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,776743,2025-08-14,0.7,3.0,0.0,3,3,1,1,0,1
695734,L,776759,2025-08-13,0.0,2.0,0.0,2,2,0,0,1,2
695734,L,776770,2025-08-12,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,776784,2025-08-11,2.15,4.0,1.0,4,4,1,0,3,3
695734,L,776802,2025-08-09,0.0,3.0,0.0,3,3,1,0,0,2
695734,L,776837,2025-08-07,0.9,3.0,0.0,3,3,1,0,0,2
695734,L,776894,2025-08-03,1.8,2.0,0.0,2,2,0,0,0,2
695734,L,776917,2025-08-01,0.7,2.0,0.0,2,2,1,0,0,0
695734,L,776950,2025-07-29,0.9,1.0,0.0,1,1,0,0,1,1
695734,L,776969,2025-07-28,0.0,4.0,0.0,4,4,2,0,1,2
695734,L,776997,2025-07-26,0.9,1.0,0.0,1,1,0,0,0,1
695734,L,777064,2025-07-21,0.0,2.0,0.0,2,2,1,0,0,1
695734,L,777091,2025-07-19,0.0,1.0,0.0,1,1,1,0,0,0
695734,L,777112,2025-07-18,0.0,1.0,0.0,1,1,0,0,1,1
695734,L,777149,2025-07-11,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,777284,2025-07-02,1.8,2.0,0.0,2,2,0,0,0,2
695734,L,777372,2025-06-24,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,777382,2025-06-23,0.0,2.0,0.0,2,2,1,0,0,1
695734,L,777488,2025-06-16,2.0,2.0,3.0,2,2,0,0,1,2
695734,L,777659,2025-06-03,0.0,1.0,0.0,1,1,0,0,0,1
695734,L,777778,2025-05-25,0.0,2.0,0.0,2,2,2,0,0,0
695734,L,777793,2025-05-24,0.0,2.0,0.0,2,2,0,0,1,2
695734,L,777825,2025-09-16,0.9,3.0,0.0,3,3,0,0,2,3
695734,R,776143,2025-09-28,0.0,2.0,0.0,2,2,0,0,1,2
695734,R,776160,2025-09-27,2.7,2.0,3.0,2,2,0,1,1,1
695734,R,776165,2025-09-26,3.25,4.0,4.0,4,4,0,0,1,4
695734,R,776200,2025-09-24,2.7,4.0,0.0,4,4,1,0,0,3
695734,R,776219,2025-09-23,0.9,3.0,0.0,3,3,0,0,1,3
695734,R,776252,2025-09-20,2.0,4.0,3.0,4,4,0,0,2,4
695734,R,776259,2025-09-19,1.6,3.0,2.0,3,3,1,0,1,2
695734,R,776286,2025-09-17,0.0,2.0,0.0,2,2,2,0,0,0
695734,R,776307,2025-09-16,0.0,1.0,0.0,1,1,0,0,0,1
695734,R,776315,2025-09-15,3.6,4.0,3.0,4,4,0,1,1,3
695734,R,776320,2025-09-14,3.55,4.0,1.0,4,4,0,2,1,2
695734,R,776336,2025-09-13,0.9,4.0,0.0,4,4,0,0,1,4
695734,R,776351,2025-09-12,0.7,3.0,0.0,3,3,1,1,0,1
695734,R,776367,2025-09-11,0.0,2.0,0.0,2,2,1,0,0,1
695734,R,776386,2025-09-10,2.5,4.0,2.0,4,4,1,0,1,3
695734,R,776397,2025-09-09,2.9,4.0,3.0,4,4,1,0,3,3
695734,R,776409,2025-09-08,0.9,5.0,0.0,5,5,1,0,2,4
695734,R,776420,2025-09-07,2.5,3.0,2.0,3,3,0,0,3,3
695734,R,776440,2025-09-06,0.0,1.0,0.0,1,1,0,0,0,1
695734,R,776455,2025-09-05,1.6,2.0,2.0,2,2,1,0,1,1
695734,R,776477,2025-09-03,1.8,5.0,0.0,5,5,0,0,1,5
695734,R,776482,2025-09-02,3.05,4.0,1.0,4,4,1,0,0,3
695734,R,776498,2025-09-01,2.3,2.0,2.0,2,2,0,1,1,1
695734,R,776520,2025-08-31,1.8,2.0,0.0,2,2,0,0,2,2
695734,R,776525,2025-08-30,0.0,4.0,0.0,4,4,0,0,2,4
695734,R,776545,2025-08-29,0.9,4.0,0.0,4,4,1,0,1,3
695734,R,776628,2025-08-23,0.0,3.0,0.0,3,3,0,0,0,3
695734,R,776648,2025-08-22,2.5,3.0,0.0,3,3,0,1,1,2
695734,R,776650,2025-08-21,0.9,2.0,0.0,2,2,0,0,2,2
695734,R,776659,2025-08-20,1.6,4.0,0.0,4,4,1,1,1,2
695734,R,776708,2025-08-17,2.15,4.0,1.0,4,4,0,0,2,4
695734,R,776725,2025-08-16,0.0,3.0,0.0,3,3,0,0,2,3
695734,R,776739,2025-08-15,2.0,4.0,3.0,4,4,1,0,1,3
695734,R,776759,2025-08-13,1.8,3.0,0.0,3,3,0,0,1,3
695734,R,776770,2025-08-12,0.9,3.0,0.0,3,3,0,0,1,3
695734,R,776793,2025-08-10,2.15,5.0,1.0,5,5,0,0,1,5
695734,R,776802,2025-08-09,0.9,1.0,0.0,1,1,0,0,1,1
695734,R,776822,2025-08-08,0.7,1.0,0.0,1,1,0,1,0,0
695734,R,776865,2025-08-05,0.0,5.0,0.0,5,5,3,0,0,2
695734,R,776894,2025-08-03,0.0,2.0,0.0,2,2,2,0,0,0
695734,R,776903,2025-08-02,0.9,3.0,0.0,3,3,0,0,0,3
695734,R,776917,2025-08-01,2.85,3.0,3.0,3,3,0,0,2,3
695734,R,776937,2025-07-30,0.7,4.0,0.0,4,4,0,1,1,3
695734,R,776950,2025-07-29,1.25,3.0,1.0,3,3,1,0,0,2
695734,R,776979,2025-07-27,1.6,5.0,2.0,5,5,0,0,4,5
695734,R,776997,2025-07-26,0.9,3.0,0.0,3,3,0,0,1,3
695734,R,777011,2025-07-25,2.15,3.0,1.0,3,3,0,0,2,3
695734,R,777042,2025-07-22,0.0,4.0,0.0,4,4,2,0,1,2
695734,R,777064,2025-07-21,3.2,3.0,2.0,3,3,0,0,0,2
695734,R,777077,2025-07-20,0.0,4.0,0.0,4,4,1,0,2,3
695734,R,777091,2025-07-19,1.95,2.0,1.0,2,2,0,1,1,1
695734,R,777112,2025-07-18,0.0,3.0,0.0,3,3,2,0,0,1
695734,R,777123,2025-07-13,0.9,3.0,0.0,3,3,0,0,0,3
695734,R,777135,2025-07-12,2.0,4.0,3.0,4,4,1,0,0,3
695734,R,777149,2025-07-11,0.0,3.0,0.0,3,3,0,0,1,3
695734,R,777167,2025-07-10,0.7,3.0,0.0,3,3,1,1,0,1
695734,R,777191,2025-07-08,0.9,4.0,0.0,4,4,0,0,1,4
695734,R,777213,2025-07-06,0.9,1.0,0.0,1,1,0,0,0,1
695734,R,777228,2025-07-05,0.9,4.0,0.0,4,4,0,0,0,4
695734,R,777245,2025-07-04,1.25,4.0,1.0,4,4,0,0,1,4
695734,R,777265,2025-07-02,0.9,4.0,0.0,4,4,1,0,1,3
695734,R,777284,2025-07-02,0.7,3.0,0.0,3,3,0,1,1,2
695734,R,777305,2025-06-29,2.7,5.0,0.0,5,5,0,0,2,5
695734,R,777315,2025-06-28,1.6,4.0,0.0,4,4,0,1,3,3
695734,R,777331,2025-06-27,1.8,5.0,0.0,5,5,0,0,1,5
695734,R,777360,2025-06-25,0.9,3.0,0.0,3,3,0,0,2,3
695734,R,777372,2025-06-24,0.9,3.0,0.0,3,3,0,0,2,3
695734,R,777382,2025-06-23,1.6,3.0,0.0,3,3,1,1,1,1
695734,R,777398,2025-06-22,0.9,4.0,0.0,4,4,2,0,0,2
695734,R,777416,2025-06-21,1.95,4.0,1.0,4,4,1,1,1,2
695734,R,777445,2025-06-19,0.0,3.0,0.0,3,3,0,0,2,3
695734,R,777461,2025-06-18,0.0,4.0,0.0,4,4,1,0,2,3
695734,R,777480,2025-06-17,0.0,5.0,0.0,5,5,1,0,4,4
695734,R,777488,2025-06-16,0.0,1.0,0.0,1,1,0,0,1,1
695734,R,777632,2025-06-05,0.7,1.0,0.0,1,1,0,0,0,0
695734,R,777659,2025-06-03,0.9,2.0,0.0,2,2,0,0,0,2
695734,R,777679,2025-06-01,1.25,4.0,1.0,4,4,2,0,1,2
695734,R,777696,2025-05-31,4.25,5.0,3.0,5,5,0,1,2,3
695734,R,777710,2025-05-30,0.0,4.0,0.0,4,4,1,0,1,3
695734,R,777722,2025-05-29,0.0,4.0,0.0,4,4,1,0,1,3
695734,R,777730,2025-05-28,2.85,4.0,1.0,4,4,0,1,1,3
695734,R,777743,2025-05-27,0.0,3.0,0.0,3,3,0,0,1,3
695734,R,777778,2025-05-25,0.0,1.0,0.0,1,1,1,0,0,0
695734,R,777793,2025-05-24,0.9,1.0,0.0,1,1,0,0,1,1
695734,R,777801,2025-05-23,0.9,2.0,0.0,2,2,0,0,1,2
695734,R,777825,2025-09-16,1.6,1.0,2.0,1,1,0,0,1,1
696030,L,776147,2025-09-28,1.25,3.0,1.0,3,3,1,0,1,2
696030,L,776242,2025-09-20,0.0,1.0,0.0,1,1,0,0,0,1
696030,L,776301,2025-09-16,0.0,1.0,0.0,1,1,0,0,0,1
696030,L,776359,2025-09-12,0.0,1.0,0.0,1,1,0,0,0,1
696030,L,776395,2025-09-09,0.0,0.0,0.0,1,1,0,0,0,1
696030,L,776449,2025-09-05,0.0,1.0,0.0,1,1,1,0,0,0
696030,L,776563,2025-08-27,0.0,1.0,0.0,1,1,1,0,0,0
696030,L,776623,2025-08-23,0.7,1.0,0.0,1,1,0,1,0,0
696030,L,777678,2025-06-01,0.9,1.0,0.0,1,1,0,0,0,1
696030,L,777709,2025-05-30,0.7,1.0,0.0,1,1,0,0,0,0
696030,L,777724,2025-05-28,0.0,1.0,0.0,1,1,0,0,1,1
696030,R,776147,2025-09-28,0.0,1.0,0.0,1,1,0,0,0,1
696030,R,776175,2025-09-26,2.0,4.0,3.0,4,4,0,0,1,4
696030,R,776183,2025-09-25,1.6,3.0,0.0,3,3,0,1,1,2
696030,R,776192,2025-09-24,0.0,4.0,0.0,4,4,3,0,0,1
696030,R,776210,2025-09-23,0.9,3.0,0.0,3,3,0,0,1,3
696030,R,776226,2025-09-21,1.25,4.0,1.0,4,4,0,0,2,4
696030,R,776242,2025-09-20,0.9,3.0,0.0,3,3,1,0,1,2
696030,R,776251,2025-09-19,0.9,3.0,0.0,3,3,1,0,0,2
696030,R,776292,2025-09-17,0.9,3.0,0.0,3,3,1,0,0,2
696030,R,776301,2025-09-16,1.95,3.0,1.0,3,3,0,1,0,2
696030,R,776319,2025-09-15,0.0,2.0,0.0,2,2,0,0,0,2
696030,R,776335,2025-09-14,0.9,2.0,0.0,2,2,1,0,0,1
696030,R,776349,2025-09-13,0.9,2.0,0.0,2,2,0,0,1,2
696030,R,776359,2025-09-12,0.9,4.0,0.0,4,4,0,0,1,4
696030,R,776375,2025-09-10,1.6,4.0,0.0,4,4,0,1,1,3
696030,R,776395,2025-09-09,0.9,3.0,0.0,3,3,0,0,1,3
696030,R,776406,2025-09-08,0.0,1.0,0.0,1,1,0,0,0,1
696030,R,776432,2025-09-06,0.9,4.0,0.0,4,4,1,0,3,3
696030,R,776449,2025-09-05,0.7,2.0,0.0,2,2,0,1,0,1
696030,R,776468,2025-09-03,2.3,4.0,0.0,4,4,0,2,0,2
696030,R,776481,2025-09-02,1.8,2.0,0.0,2,2,0,0,0,2
696030,R,776495,2025-09-01,0.9,1.0,0.0,1,1,0,0,1,1
696030,R,776563,2025-08-27,1.6,4.0,0.0,4,4,0,1,3,3
696030,R,776592,2025-08-25,0.0,2.0,0.0,2,2,1,0,0,1
696030,R,776641,2025-08-22,0.0,3.0,0.0,3,3,1,0,2,2
696030,R,776675,2025-08-19,0.0,2.0,0.0,2,2,1,0,0,1
696030,R,776855,2025-08-05,0.0,4.0,0.0,4,4,1,0,0,3
696030,R,776883,2025-08-03,0.0,3.0,0.0,3,3,1,0,0,2
696030,R,776897,2025-08-02,2.3,4.0,0.0,4,4,0,1,1,2
696030,R,777088,2025-07-19,0.7,2.0,0.0,2,2,1,1,0,0
696030,R,777125,2025-07-13,0.0,2.0,0.0,2,2,1,0,0,1
696030,R,777159,2025-07-10,0.7,5.0,0.0,5,5,1,1,1,3
696030,R,777239,2025-07-04,0.0,4.0,0.0,4,4,1,0,1,3
696030,R,777268,2025-07-02,2.5,4.0,0.0,5,5,0,1,2,3
696030,R,777282,2025-07-01,2.0,4.0,3.0,4,4,1,0,3,3
696030,R,777292,2025-06-30,0.0,2.0,0.0,2,2,1,0,1,1
696030,R,777302,2025-06-29,1.3,4.0,0.0,5,5,1,1,2,3
696030,R,777322,2025-06-28,0.7,3.0,0.0,4,4,0,1,0,3
696030,R,777340,2025-06-27,1.25,2.0,1.0,2,2,0,0,1,2
696030,R,777365,2025-06-25,0.7,4.0,0.0,4,4,0,1,3,3
696030,R,777380,2025-06-24,0.9,3.0,0.0,3,3,0,0,2,3
696030,R,777443,2025-06-19,0.7,4.0,0.0,4,4,1,1,1,2
696030,R,777468,2025-06-17,0.9,4.0,0.0,4,4,2,0,1,2
696030,R,777533,2025-06-12,0.0,1.0,0.0,1,1,0,0,0,1
696030,R,777596,2025-06-08,0.0,4.0,0.0,4,4,2,0,1,2
696030,R,777624,2025-06-06,0.0,2.0,0.0,2,2,0,0,0,2
696030,R,777629,2025-06-05,0.0,3.0,0.0,3,3,2,0,0,1
696030,R,777662,2025-06-03,0.0,2.0,0.0,2,2,1,0,1,1
696030,R,777678,2025-06-01,0.7,3.0,0.0,3,3,0,1,0,2
696030,R,777697,2025-05-31,1.6,3.0,0.0,3,3,0,1,0,2
696030,R,777724,2025-05-28,0.7,2.0,0.0,2,2,1,1,0,0
696030,R,777741,2025-05-27,1.6,3.0,0.0,3,3,1,1,0,1
696030,R,777759,2025-05-26,1.8,3.0,0.0,3,3,0,0,1,3
696030,R,777777,2025-05-25,0.7,4.0,0.0,4,4,1,1,1,2
696100,L,745169,2024-06-07,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,745307,2024-07-27,0.0,2.0,0.0,2,2,2,0,0,0
696100,L,745315,2024-07-26,0.0,2.0,0.0,2,2,2,0,0,0
696100,L,745336,2024-05-19,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,745339,2024-05-18,1.25,2.0,1.0,2,2,0,0,2,2
696100,L,745384,2024-08-04,0.0,2.0,0.0,2,2,2,0,0,0
696100,L,745387,2024-08-02,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,745388,2024-08-03,2.9,3.0,3.0,3,3,0,0,2,3
696100,L,745797,2024-07-14,0.0,2.0,0.0,2,2,0,0,0,2
696100,L,745800,2024-07-12,0.0,3.0,0.0,3,3,2,0,0,1
696100,L,745942,2024-09-07,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,746073,2024-04-30,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,746094,2024-09-20,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,746372,2024-06-25,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,746427,2024-09-12,0.0,2.0,0.0,2,2,1,0,1,1
696100,L,746495,2024-09-26,0.9,1.0,0.0,1,1,0,0,0,1
696100,L,746500,2024-09-18,1.25,4.0,1.0,4,4,2,0,0,2
696100,L,746503,2024-09-17,2.0,3.0,3.0,3,3,1,0,1,2
696100,L,746505,2024-09-01,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,746520,2024-08-10,1.8,3.0,0.0,3,3,1,0,0,2
696100,L,746522,2024-08-08,0.7,3.0,0.0,3,3,0,1,0,2
696100,L,746525,2024-07-24,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,746530,2024-07-07,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,746531,2024-07-19,0.7,2.0,0.0,2,2,0,0,0,1
696100,L,746533,2024-07-05,0.7,3.0,0.0,3,3,1,1,1,1
696100,L,746536,2024-06-23,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,746537,2024-07-02,0.0,3.0,0.0,3,3,0,0,0,3
696100,L,746540,2024-06-21,2.0,2.0,3.0,2,2,1,0,1,1
696100,L,746541,2024-06-22,0.0,2.0,0.0,2,2,0,0,1,2
696100,L,746542,2024-06-18,0.0,1.0,0.0,1,1,0,0,1,1
696100,L,746543,2024-06-17,0.0,3.0,0.0,3,3,1,0,0,2
696100,L,746546,2024-06-16,0.0,2.0,0.0,2,2,1,0,0,1
696100,L,746547,2024-06-15,2.0,1.0,3.0,1,1,0,0,1,1
696100,L,746548,2024-06-03,0.7,4.0,0.0,4,4,1,0,1,2
696100,L,746551,2024-05-29,0.9,2.0,0.0,2,2,0,0,0,2
696100,L,746554,2024-05-11,2.0,2.0,3.0,2,2,0,0,1,2
696100,L,746557,2024-05-26,1.25,2.0,1.0,2,2,1,0,1,1
696100,L,746558,2024-05-24,1.25,3.0,1.0,3,3,1,0,1,2
696100,L,746564,2024-04-25,2.0,1.0,3.0,1,1,0,0,1,1
696100,L,746567,2024-04-24,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,746690,2024-07-09,1.25,2.0,1.0,2,2,1,0,1,1
696100,L,746692,2024-07-08,0.0,2.0,0.0,2,2,1,0,0,1
696100,L,746779,2024-06-30,0.0,3.0,0.0,3,3,1,0,1,2
696100,L,747079,2024-09-03,1.8,3.0,0.0,3,3,0,0,1,3
696100,L,747160,2024-08-13,0.0,2.0,0.0,2,2,0,0,1,2
696100,L,747163,2024-08-14,0.0,3.0,0.0,3,3,1,0,1,2
696100,L,776212,2025-09-23,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,776253,2025-09-19,2.3,3.0,2.0,3,3,0,1,1,2
696100,L,776277,2025-09-17,2.85,3.0,1.0,3,3,0,1,2,2
696100,L,776357,2025-09-12,0.9,2.0,0.0,2,2,0,0,1,2
696100,L,776380,2025-09-10,1.6,3.0,0.0,3,3,1,1,0,1
696100,L,776408,2025-09-08,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,776467,2025-09-03,1.8,3.0,0.0,3,3,0,0,1,3
696100,L,776542,2025-08-29,0.9,1.0,0.0,1,1,0,0,1,1
696100,L,776555,2025-08-28,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,776571,2025-08-27,0.0,3.0,0.0,3,3,2,0,1,1
696100,L,776587,2025-08-26,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,776644,2025-08-21,1.6,3.0,0.0,3,3,0,1,1,2
696100,L,776660,2025-08-20,1.25,1.0,1.0,1,1,0,0,1,1
696100,L,776742,2025-08-14,0.7,3.0,0.0,3,3,1,1,0,1
696100,L,776758,2025-08-13,2.0,1.0,3.0,1,1,0,0,1,1
696100,L,776775,2025-08-12,2.0,2.0,3.0,2,2,1,0,1,1
696100,L,776809,2025-08-09,0.0,3.0,0.0,3,3,1,0,0,2
696100,L,776825,2025-08-08,0.9,1.0,0.0,1,1,0,0,0,1
696100,L,776872,2025-08-04,0.9,3.0,0.0,3,3,1,0,2,2
696100,L,776919,2025-08-01,0.9,2.0,0.0,2,2,0,0,2,2
696100,L,776942,2025-07-30,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,776951,2025-07-29,0.0,3.0,0.0,3,3,0,0,0,3
696100,L,776968,2025-07-28,1.25,1.0,1.0,1,1,0,0,1,1
696100,L,776999,2025-07-26,0.0,3.0,0.0,3,3,1,0,0,2
696100,L,777020,2025-07-25,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,777053,2025-07-21,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,777080,2025-07-19,2.0,1.0,3.0,1,1,0,0,1,1
696100,L,777269,2025-07-02,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,777285,2025-07-01,4.7,5.0,6.0,5,5,0,1,4,4
696100,L,777379,2025-06-24,1.6,4.0,0.0,4,4,1,1,1,2
696100,L,777410,2025-06-21,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,777430,2025-06-20,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,777445,2025-06-19,0.0,1.0,0.0,1,1,0,0,1,1
696100,L,777523,2025-06-14,0.9,1.0,0.0,1,1,0,0,0,1
696100,L,777547,2025-06-11,2.5,3.0,2.0,3,3,1,0,2,2
696100,L,777563,2025-06-10,0.0,3.0,0.0,3,3,1,0,0,2
696100,L,777718,2025-05-30,0.7,3.0,0.0,3,3,0,1,2,2
696100,L,777731,2025-05-28,0.0,2.0,0.0,2,2,1,0,0,1
696100,L,777782,2025-05-24,0.0,3.0,0.0,3,3,2,0,1,1
696100,L,777817,2025-05-22,0.0,3.0,0.0,3,3,1,0,1,2
696100,L,777842,2025-05-20,0.0,3.0,0.0,3,3,1,0,2,2
696100,L,777852,2025-05-19,0.0,3.0,0.0,3,3,2,0,0,1
696100,L,777887,2025-05-17,0.9,1.0,0.0,1,1,0,0,0,1
696100,L,777918,2025-05-14,0.0,3.0,0.0,3,3,2,0,0,1
696100,L,777955,2025-05-11,1.25,1.0,1.0,1,1,0,0,1,1
696100,L,778004,2025-05-08,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,778013,2025-05-07,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,778069,2025-05-03,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,778082,2025-05-02,0.9,3.0,0.0,3,3,0,0,3,3
696100,L,778102,2025-04-30,0.9,3.0,0.0,3,3,1,0,1,2
696100,L,778148,2025-04-27,0.7,3.0,0.0,3,3,1,0,0,1
696100,L,778181,2025-04-25,1.95,2.0,1.0,2,2,0,1,1,1
696100,L,778190,2025-04-24,2.9,2.0,3.0,2,2,0,0,1,2
696100,L,778195,2025-04-24,0.0,1.0,0.0,1,1,0,0,0,1
696100,L,778215,2025-04-22,0.9,4.0,0.0,4,4,2,0,1,2
696100,L,778247,2025-04-19,1.6,4.0,0.0,4,4,0,1,1,3
696100,L,778266,2025-04-20,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,778302,2025-04-15,0.0,2.0,0.0,2,2,0,0,1,2
696100,L,778326,2025-04-14,2.0,2.0,3.0,2,2,0,0,1,2
696100,L,778361,2025-04-11,0.0,1.0,0.0,1,1,1,0,0,0
696100,L,778379,2025-04-09,0.9,3.0,0.0,3,3,1,0,1,2
696100,L,778423,2025-04-06,0.9,1.0,0.0,1,1,0,0,0,1
696100,L,778442,2025-04-05,0.0,3.0,0.0,3,3,0,0,0,3
696100,L,778467,2025-04-03,0.7,1.0,0.0,1,1,0,1,0,0
696100,L,778482,2025-04-02,1.25,1.0,1.0,1,1,0,0,1,1
696100,L,778502,2025-03-31,2.0,4.0,3.0,4,4,1,0,2,3
696100,L,778537,2025-03-29,1.25,1.0,1.0,1,1,0,0,1,1
696100,L,778560,2025-03-28,0.0,1.0,0.0,1,1,0,0,1,1
696100,R,745305,2024-07-28,1.8,3.0,0.0,3,3,0,0,1,3
696100,R,745315,2024-07-26,0.0,1.0,0.0,1,1,0,0,0,1
696100,R,745336,2024-05-19,0.0,2.0,0.0,2,2,1,0,0,1
696100,R,745339,2024-05-18,0.9,2.0,0.0,2,2,0,0,1,2
696100,R,745384,2024-08-04,0.0,2.0,0.0,2,2,1,0,0,1
696100,R,745387,2024-08-02,0.0,2.0,0.0,2,2,0,0,2,2
696100,R,745660,2024-05-23,0.0,3.0,0.0,3,3,2,0,0,1
696100,R,745661,2024-05-22,2.15,5.0,1.0,5,5,1,0,2,4
696100,R,745797,2024-07-14,0.0,1.0,0.0,1,1,0,0,1,1
696100,R,745896,2024-06-12,0.0,1.0,0.0,1,1,1,0,0,0
696100,R,745897,2024-06-10,0.0,3.0,0.0,3,3,1,0,1,2
696100,R,745940,2024-09-08,2.7,4.0,3.0,4,4,0,1,1,3
696100,R,745942,2024-09-07,0.0,1.0,0.0,1,1,1,0,0,0
696100,R,746070,2024-05-02,1.4,3.0,0.0,3,3,0,1,0,1
696100,R,746092,2024-09-22,1.25,4.0,1.0,4,4,1,0,2,3
696100,R,746094,2024-09-20,0.0,3.0,0.0,3,3,1,0,0,2
696100,R,746141,2024-06-02,0.0,3.0,0.0,3,3,0,0,1,3
696100,R,746372,2024-06-25,0.9,3.0,0.0,3,3,1,0,1,2
696100,R,746427,2024-09-12,0.9,2.0,0.0,2,2,0,0,1,2
696100,R,746428,2024-09-10,0.0,3.0,0.0,3,3,0,0,0,3
696100,R,746495,2024-09-26,0.0,3.0,0.0,3,3,2,0,0,1
696100,R,746499,2024-09-28,0.0,2.0,0.0,2,2,0,0,0,2
696100,R,746502,2024-09-16,2.0,3.0,3.0,3,3,1,0,1,2
696100,R,746503,2024-09-17,0.0,1.0,0.0,1,1,0,0,0,1
696100,R,746508,2024-09-14,0.7,4.0,0.0,4,4,0,1,2,3
